     "Activity",           "ID",     "Time[ms]",           "ax",           "ay",           "az"
        Walking,              2,  1546777027458,-2.03790951e+00,-6.56065464e-01, 3.40185165e-01
        Walking,              2,  1546777027559,-1.92134857e+00,-5.75655699e-01,-1.09731674e+00
        Walking,              2,  1546777027660,-1.13277543e+00, 7.46163368e-01,-1.39832401e+00
        Walking,              2,  1546777027761,-7.82240272e-01, 3.32498074e-01, 5.63306808e-02
        Walking,              2,  1546777027863,-1.92386818e+00, 1.59404063e+00,-8.89297485e-01
        Walking,              2,  1546777027964,-1.67329264e+00, 1.35071039e-01,-2.01646614e+00
        Walking,              2,  1546777028065,-1.09258032e+00, 4.96093035e-01,-2.19616508e+00
        Walking,              2,  1546777028166,-2.09483981e-01, 2.62990189e+00, 1.58193111e+00
        Walking,              2,  1546777028267,-2.30711508e+00,-6.68480158e-01, 3.87857819e+00
        Walking,              2,  1546777028369, 1.17127180e+00,-6.61090374e-01,-1.72123480e+00
        Walking,              2,  1546777028471, 4.17073965e-01, 5.56421757e-01,-3.22649431e+00
        Walking,              2,  1546777028573,-9.20251369e-01, 4.94656801e-01, 1.54062080e+00
        Walking,              2,  1546777028674,-5.35358906e+00, 1.88239670e+00, 1.56292439e-01
        Walking,              2,  1546777028776,-5.43441772e-01,-1.78043365e+00,-3.20640612e+00
        Walking,              2,  1546777028877,-7.69823074e-01,-2.70340145e-01,-3.06604815e+00
        Walking,              2,  1546777028978, 4.58336544e+00,-5.63138187e-01,-4.80150318e+00
        Walking,              2,  1546777029080, 6.19430971e+00, 6.59038663e-01,-3.17963290e+00
        Walking,              2,  1546777029180,-6.77985191e-01,-1.68357348e+00, 1.61660910e+00
        Walking,              2,  1546777029282,-1.06378746e+00, 1.97918415e-02, 1.59889507e+00
        Walking,              2,  1546777029382, 9.69096184e-01,-1.52588439e+00,-2.58990693e+00
        Walking,              2,  1546777029483, 3.87959099e+00, 4.04951572e-02,-3.58708143e+00
        Walking,              2,  1546777029584, 2.62398863e+00, 1.00076318e+00,-5.27100563e-02
        Walking,              2,  1546777029686,-1.93290710e-02, 1.67675471e+00,-8.41108978e-01
        Walking,              2,  1546777029786,-8.58091354e-01,-2.82010555e-01, 1.43963993e+00
        Walking,              2,  1546777029887, 1.51003885e+00,-1.22523355e+00,-2.09136224e+00
        Walking,              2,  1546777029988, 8.16830635e-01,-1.49814606e+00,-1.23310137e+00
        Walking,              2,  1546777030088, 2.65999079e+00, 1.03409719e+00, 7.46782303e-01
        Walking,              2,  1546777030189,-2.98652649e-02, 2.06177068e+00, 6.97985888e-01
        Walking,              2,  1546777030290,-2.11500835e+00,-6.12599373e-01,-3.62613273e+00
        Walking,              2,  1546777030391,-2.85218477e+00,-2.02078104e+00,-3.06033063e+00
        Walking,              2,  1546777030492, 5.70988655e-02, 2.35448360e-01,-1.87867093e+00
        Walking,              2,  1546777030592, 7.11557484e+00, 1.91143084e+00,-3.66106248e+00
        Walking,              2,  1546777030694, 6.76301146e+00, 2.26115513e+00,-3.71431541e+00
        Walking,              2,  1546777030794,-2.96616077e-01,-2.74294901e+00, 2.86208725e+00
        Walking,              2,  1546777030894,-5.68232536e-02,-2.71704578e+00, 2.10420394e+00
        Walking,              2,  1546777030995, 3.41829324e+00,-4.06548643e+00, 6.05636239e-01
        Walking,              2,  1546777031095, 2.13775992e+00, 2.51616383e+00, 1.15980315e+00
        Walking,              2,  1546777031196, 8.41275215e-01, 2.90808582e+00, 8.25532198e-01
        Walking,              2,  1546777031296, 7.10107327e-01, 2.99332333e+00, 8.32702518e-01
        Walking,              2,  1546777031396,-1.47879314e+00,-4.91486263e+00,-2.67481852e+00
        Walking,              2,  1546777031496,-1.29790115e+00,-5.05557585e+00,-2.56973863e+00
        Walking,              2,  1546777031597, 2.18471146e+00,-3.48458910e+00, 2.19708991e+00
        Walking,              2,  1546777031696,-4.16389132e+00, 2.24839115e+00, 5.97490692e+00
        Walking,              2,  1546777031797,-1.85094309e+00, 9.89832878e-02,-3.68544936e-01
        Walking,              2,  1546777031897, 1.69513035e+00,-2.78383970e+00,-6.23357773e+00
        Walking,              2,  1546777031997, 4.94451857e+00,-2.31635189e+00,-7.26060009e+00
        Walking,              2,  1546777032097,-3.94686604e+00,-7.70595551e-01,-7.76760340e+00
        Walking,              2,  1546777032197, 1.01654792e+00, 6.02850533e+00, 4.96569753e-01
        Walking,              2,  1546777032297,-2.10116625e+00, 2.44288111e+00,-1.40492511e+00
        Walking,              2,  1546777032397,-5.14521217e+00,-5.75947046e+00,-6.25280142e-01
        Walking,              2,  1546777032498, 7.86122322e-01,-6.47936916e+00,-9.76203203e-01
        Walking,              2,  1546777032598, 1.72796249e+00, 1.26085949e+00,-4.62680221e-01
        Walking,              2,  1546777032698, 3.57961273e+00, 7.12339497e+00, 6.12939239e-01
        Walking,              2,  1546777032797,-6.74860001e-01,-1.27787590e-01, 4.15342140e+00
        Walking,              2,  1546777032897,-3.38625431e-01,-5.18335915e+00, 3.03329062e+00
        Walking,              2,  1546777032997,-1.06227398e-02,-4.75740433e-02,-8.88129139e+00
        Walking,              2,  1546777033097,-2.15194798e+00,-2.08923054e+00,-1.72294211e+00
        Walking,              2,  1546777033181,-3.99294674e-01, 2.69270754e+00, 7.36344814e-01
        Walking,              2,  1546777033281,-1.74872184e+00, 6.33565903e-01, 9.45116043e-01
        Walking,              2,  1546777033381,-5.02146816e+00,-4.74354076e+00, 1.45479190e+00
        Walking,              2,  1546777033481, 2.07679462e+00,-5.18987942e+00,-8.62329662e-01
        Walking,              2,  1546777033581,-1.74321604e+00,-2.70090103e-02, 1.63095129e+00
        Walking,              2,  1546777033681, 6.10904884e+00, 6.25326395e+00,-4.32277536e+00
        Walking,              2,  1546777033781, 5.56189680e+00, 6.45394182e+00,-4.49741173e+00
        Walking,              2,  1546777033881,-4.74966145e+00, 4.42793608e+00, 5.96472502e-01
        Walking,              2,  1546777033981, 4.69648838e+00, 1.94326115e+00,-3.13571000e+00
        Walking,              2,  1546777034081,-8.48390102e+00,-9.72034454e-01,-1.19667876e+00
        Walking,              2,  1546777034182,-7.28172779e-01, 2.16652107e+00,-5.74733555e-01
        Walking,              2,  1546777034282,-3.71791887e+00, 1.18907452e+00, 3.92598391e-01
        Walking,              2,  1546777034382,-5.84517002e+00,-2.93545532e+00, 2.02065802e+00
        Walking,              2,  1546777034481,-4.44827461e+00, 3.30030441e-01, 1.12917495e+00
        Walking,              2,  1546777034581, 6.62441874e+00,-5.12592793e+00,-9.33070898e-01
        Walking,              2,  1546777034681, 4.00490475e+00, 4.95964479e+00,-4.70840836e+00
        Walking,              2,  1546777034781, 5.81494951e+00, 7.18355465e+00,-3.45845175e+00
        Walking,              2,  1546777034882,-6.25805950e+00,-5.99782848e+00, 7.60838127e+00
        Walking,              2,  1546777034981, 4.09626245e-01,-8.94818974e+00, 2.45741701e+00
        Walking,              2,  1546777035081,-3.40122676e+00,-4.34819794e+00,-7.06107497e-01
        Walking,              2,  1546777035182, 1.17440784e+00, 3.49515486e+00, 1.05032951e-01
        Walking,              2,  1546777035282,-1.54796100e+00, 1.68194866e+00, 2.28312874e+00
        Walking,              2,  1546777035382,-3.75854135e+00,-2.03405285e+00,-7.86581039e-02
        Walking,              2,  1546777035482,-6.67969418e+00,-1.96593189e+00, 3.43843412e+00
        Walking,              2,  1546777035582,-4.46165848e+00,-2.41235924e+00, 8.73572469e-01
        Walking,              2,  1546777035682, 4.79478168e+00,-9.95629692e+00,-3.27758169e+00
        Walking,              2,  1546777035782, 3.78631663e+00, 5.12326765e+00,-5.48111534e+00
        Walking,              2,  1546777035882, 5.35845280e+00, 7.79380894e+00,-4.96980381e+00
        Walking,              2,  1546777035982,-6.20022869e+00,-1.80466709e+01, 9.65065384e+00
        Walking,              2,  1546777036082,-3.67263961e+00,-3.34737206e+00,-2.37550402e+00
        Walking,              2,  1546777036182, 1.91071010e+00, 2.78952789e+00, 6.05418861e-01
        Walking,              2,  1546777036282, 1.94520485e+00, 1.23238659e+00, 2.05899239e+00
        Walking,              2,  1546777036382,-3.13453484e+00,-1.50233555e+00, 1.14530098e+00
        Walking,              2,  1546777036481,-5.96620798e+00,-4.26797485e+00, 3.98427773e+00
        Walking,              2,  1546777036581, 4.48959351e+00,-1.35984421e+01,-1.51162124e+00
        Walking,              2,  1546777036682, 4.38332367e+00, 3.97452402e+00,-4.32708931e+00
        Walking,              2,  1546777036781, 5.54444981e+00, 8.27572441e+00,-5.53260946e+00
        Walking,              2,  1546777036882,-6.02358818e+00,-1.09621162e+01, 9.19704914e+00
        Walking,              2,  1546777036981,-2.34695292e+00,-2.49588585e+01, 1.14301090e+01
        Walking,              2,  1546777037082, 4.53630114e+00,-4.38688183e+00,-4.96758223e-01
        Walking,              2,  1546777037182, 4.44199753e+00, 3.54203939e+00,-3.80148649e-01
        Walking,              2,  1546777037281, 7.22885609e-01, 1.51762581e+00, 2.27342343e+00
        Walking,              2,  1546777037382,-2.15908170e+00,-1.12338066e+00, 3.74646330e+00
        Walking,              2,  1546777037482,-6.70189190e+00,-4.61974716e+00, 2.19846773e+00
        Walking,              2,  1546777037581, 4.84068203e+00,-1.50925798e+01,-1.97780955e+00
        Walking,              2,  1546777037682, 2.92169833e+00, 2.86134624e+00,-3.31917286e+00
        Walking,              2,  1546777037781, 5.16893673e+00, 9.22736168e+00,-5.95783710e+00
        Walking,              2,  1546777037881,-8.81980133e+00,-1.40860758e+01, 1.35340729e+01
        Walking,              2,  1546777037981, 6.98401594e+00,-1.94142361e+01, 4.28214931e+00
        Walking,              2,  1546777038081, 1.81584513e+00,-3.17563820e+00,-9.78017521e+00
        Walking,              2,  1546777038182, 3.16747379e+00, 3.06183481e+00, 7.56049827e-02
        Walking,              2,  1546777038281, 7.69773126e-01, 1.38387299e+00, 2.27918983e+00
        Walking,              2,  1546777038381,-1.79890311e+00,-1.51070595e+00, 3.36054087e+00
        Walking,              2,  1546777038481,-4.80100536e+00,-4.68051147e+00, 2.88576746e+00
        Walking,              2,  1546777038581, 5.51424026e+00,-1.52012558e+01,-1.63551140e+00
        Walking,              2,  1546777038681, 4.12862206e+00, 2.58862495e+00,-3.53928900e+00
        Walking,              2,  1546777038781, 4.94861364e+00, 8.80738163e+00,-6.18380833e+00
        Walking,              2,  1546777038881, 4.41700411e+00, 9.18781090e+00,-5.68713999e+00
        Walking,              2,  1546777038982, 7.24166107e+00,-9.11077213e+00, 4.27263165e+00
        Walking,              2,  1546777039081,-3.14792156e-01,-1.42525578e+00,-2.31798859e+01
        Walking,              2,  1546777039181, 3.63171911e+00, 2.71330738e+00, 6.41151547e-01
        Walking,              2,  1546777039281, 2.53313541e+00, 2.82753181e+00, 2.16956043e+00
        Walking,              2,  1546777039381,-3.42858243e+00, 8.34458351e-01, 5.25252151e+00
        Walking,              2,  1546777039481,-6.81471205e+00,-3.61618996e+00, 1.23109376e+00
        Walking,              2,  1546777039581, 5.16589260e+00,-1.19751024e+01,-1.77859986e+00
        Walking,              2,  1546777039681,-2.24451065e-01, 5.88336945e-01,-1.55817711e+00
        Walking,              2,  1546777039781, 4.49484587e+00, 8.82605362e+00,-6.40342426e+00
        Walking,              2,  1546777039880, 4.06230497e+00, 9.02484322e+00,-6.30754089e+00
        Walking,              2,  1546777039981, 5.65769529e+00, 1.14212227e+00, 1.88470721e+00
        Walking,              2,  1546777040081,-6.41969109e+00,-1.11203861e+00,-2.52818966e+01
        Walking,              2,  1546777040180, 3.16629934e+00, 2.83264589e+00, 1.97492301e-01
        Walking,              2,  1546777040281, 1.30451775e+00, 2.61147451e+00,-6.87986612e-02
        Walking,              2,  1546777040381,-5.64090395e+00, 1.05115891e+00, 4.43681431e+00
        Walking,              2,  1546777040481,-7.33966494e+00,-2.78049850e+00, 2.75437593e+00
        Walking,              2,  1546777040580, 3.83949757e+00,-5.80347347e+00, 2.49056786e-01
        Walking,              2,  1546777040680,-2.25144768e+00, 4.43574905e-01,-3.72517300e+00
        Walking,              2,  1546777040780, 5.04082870e+00, 8.50984955e+00,-6.36249828e+00
        Walking,              2,  1546777040881, 2.72563720e+00, 2.79427099e+00, 1.14432335e-01
        Walking,              2,  1546777040980,-7.82945156e-01, 1.01916809e+01,-2.00482988e+00
        Walking,              2,  1546777041080, 2.03627625e+01,-7.10643768e-01, 1.25255766e+01
        Walking,              2,  1546777041180,-2.82540345e+00, 2.39216805e-01,-3.36038291e-01
        Walking,              2,  1546777041280, 1.00808215e+00, 3.09289169e+00,-7.24234998e-01
        Walking,              2,  1546777041380,-4.32505322e+00, 6.08145714e-01, 1.06537676e+00
        Walking,              2,  1546777041481,-6.72827148e+00,-4.13260269e+00, 3.87564659e+00
        Walking,              2,  1546777041580, 7.43517756e-01,-1.11929893e+00,-5.09635210e-02
        Walking,              2,  1546777041680, 9.33452845e-01,-1.59332943e+00,-2.25075483e-01
        Walking,              2,  1546777041781, 1.55864882e+00,-2.14614391e+00,-1.28444135e+00
        Walking,              2,  1546777041880, 4.88515425e+00, 6.61135149e+00,-3.91923237e+00
        Walking,              2,  1546777041980,-5.95127869e+00, 2.64110231e+00, 6.10380268e+00
        Walking,              2,  1546777042080, 8.90194702e+00, 4.89147568e+00,-1.62256241e+01
        Walking,              2,  1546777042180,-6.75494957e+00,-9.38622475e-01,-2.17277265e+00
        Walking,              2,  1546777042281,-2.15999484e-01, 2.61035252e+00, 1.12258017e-01
        Walking,              2,  1546777042380,-1.81398869e+00, 6.60129547e-01, 1.12803018e+00
        Walking,              2,  1546777042480,-5.45343637e+00,-1.18644714e+00,-1.09622121e+00
        Walking,              2,  1546777042580,-2.73818374e+00,-1.44983196e+00, 1.63611627e+00
        Walking,              2,  1546777042680, 3.04641342e+00,-3.26110935e+00,-1.31038141e+00
        Walking,              2,  1546777042780, 4.11536932e+00, 5.94176006e+00,-5.46384573e+00
        Walking,              2,  1546777042881, 5.44100285e+00, 6.56274176e+00,-4.46408653e+00
        Walking,              2,  1546777042980,-6.91465187e+00,-1.25732622e+01, 1.13003159e+01
        Walking,              2,  1546777043080, 6.76470518e-01, 4.94288445e+00,-1.21153107e+01
        Walking,              2,  1546777043180,-5.46850204e+00,-2.83194447e+00,-3.92961836e+00
        Walking,              2,  1546777043280,-1.18720651e+00, 2.68165827e+00, 7.09176064e-04
        Walking,              2,  1546777043380,-2.29354835e+00, 9.73595619e-01, 2.67824125e+00
        Walking,              2,  1546777043480,-4.49198484e+00,-6.87403679e-01,-6.21852040e-01
        Walking,              2,  1546777043580,-5.25340128e+00,-2.66125202e+00, 4.58533859e+00
        Walking,              2,  1546777043681, 5.24992847e+00,-8.73404884e+00,-1.34573424e+00
        Walking,              2,  1546777043780, 6.12575006e+00,-9.30248356e+00,-2.64854884e+00
        Walking,              2,  1546777043880, 5.21522522e+00, 8.01139736e+00,-5.12935925e+00
        Walking,              2,  1546777043980,-6.78976583e+00,-1.54203701e+01, 1.30161667e+01
        Walking,              2,  1546777044079, 4.41593647e-01,-1.89732113e+01,-1.24766340e+01
        Walking,              2,  1546777044180,-1.99947906e+00,-5.88538647e+00,-2.11510658e-02
        Walking,              2,  1546777044280, 1.91912949e+00, 3.00707293e+00, 5.56775749e-01
        Walking,              2,  1546777044379,-1.28672469e+00, 1.36539173e+00, 2.72896004e+00
        Walking,              2,  1546777044480,-3.73189330e+00,-1.28322792e+00, 1.15507007e-01
        Walking,              2,  1546777044580,-5.33464527e+00,-3.54510593e+00, 4.90376616e+00
        Walking,              2,  1546777044680, 5.23850775e+00,-1.02596111e+01,-2.37524343e+00
        Walking,              2,  1546777044780, 4.25464296e+00, 3.67633867e+00,-4.29220963e+00
        Walking,              2,  1546777044880, 5.12992573e+00, 8.78882885e+00,-5.65889835e+00
        Walking,              2,  1546777044980,-7.11601257e+00,-1.63622608e+01, 1.56790962e+01
        Walking,              2,  1546777045080, 4.24246454e+00,-2.32857037e+01,-2.69036150e+00
        Walking,              2,  1546777045180, 3.28687906e+00,-4.81603336e+00,-4.97419643e+00
        Walking,              2,  1546777045280, 2.32667685e+00, 3.13302231e+00, 3.55046988e-01
        Walking,              2,  1546777045379,-4.76936579e-01, 6.80810928e-01, 2.43266416e+00
        Walking,              2,  1546777045479,-1.79396927e+00,-1.34881210e+00, 1.32233453e+00
        Walking,              2,  1546777045579,-3.92688942e+00,-5.42772484e+00, 4.66679287e+00
        Walking,              2,  1546777045680, 6.53918457e+00,-1.26068316e+01,-1.58597815e+00
        Walking,              2,  1546777045779, 4.63727617e+00, 4.08044147e+00,-3.72467852e+00
        Walking,              2,  1546777045879, 5.77053881e+00, 9.01157761e+00,-5.96828842e+00
        Walking,              2,  1546777045979,-8.10488605e+00,-1.50052452e+01, 1.65005226e+01
        Walking,              2,  1546777046079,-7.68773699e+00,-1.55398846e+01, 1.54016609e+01
        Walking,              2,  1546777046180, 3.82152677e+00,-4.74024963e+00,-3.35237432e+00
        Walking,              2,  1546777046280, 2.63537240e+00,-4.00728226e+00,-6.86427891e-01
        Walking,              2,  1546777046379,-2.84755290e-01, 1.12124157e+00, 3.07383537e+00
        Walking,              2,  1546777046480,-1.19989014e+00, 1.06919956e+00, 3.61464119e+00
        Walking,              2,  1546777046579,-5.51460886e+00,-5.51253510e+00, 3.23660183e+00
        Walking,              2,  1546777046679, 8.05350590e+00,-1.61699944e+01,-1.04859066e+00
        Walking,              2,  1546777046779, 3.97762561e+00, 3.27341032e+00,-4.18150616e+00
        Walking,              2,  1546777046879, 4.64643049e+00, 8.98924541e+00,-5.67194510e+00
        Walking,              2,  1546777046979,-6.14145231e+00,-1.02082644e+01, 1.55199547e+01
        Walking,              2,  1546777047079, 1.24035597e-01,-2.59529037e+01, 9.96066284e+00
        Walking,              2,  1546777047179, 2.79917550e+00,-5.49664021e+00,-2.61678767e+00
        Walking,              2,  1546777047279, 2.52146745e+00, 3.23750544e+00, 1.41620487e-02
        Walking,              2,  1546777047379,-1.09328926e-01, 9.75553513e-01, 3.12558794e+00
        Walking,              2,  1546777047479,-2.44722724e+00,-9.55887794e-01, 1.87405813e+00
        Walking,              2,  1546777047579,-6.06686974e+00,-4.30026150e+00, 3.58133888e+00
        Walking,              2,  1546777047680, 6.87946558e+00,-1.74381561e+01,-8.64566207e-01
        Walking,              2,  1546777047780, 2.90867639e+00, 2.14827919e+00,-2.42696834e+00
        Walking,              2,  1546777047880, 5.25337982e+00, 9.39567757e+00,-6.15695953e+00
        Walking,              2,  1546777047979,-1.77237940e+00,-6.73587036e+00, 1.35407314e+01
        Walking,              2,  1546777048079, 5.42532158e+00,-1.75125885e+01, 7.43112516e+00
        Walking,              2,  1546777048179, 5.16392422e+00,-4.38804054e+00,-9.34941769e+00
        Walking,              2,  1546777048279, 3.96625233e+00, 3.70931292e+00, 5.31786680e-01
        Walking,              2,  1546777048380, 1.23081827e+00, 1.88127327e+00, 3.65879107e+00
        Walking,              2,  1546777048479,-2.92047334e+00, 7.97713280e-01, 3.04893351e+00
        Walking,              2,  1546777048579,-7.40627384e+00,-4.63776493e+00, 3.53420973e-01
        Walking,              2,  1546777048680, 8.15853882e+00,-1.79541206e+01,-1.81664443e+00
        Walking,              2,  1546777048779, 2.26334524e+00, 1.63230848e+00,-1.83007729e+00
        Walking,              2,  1546777048880, 4.57901764e+00, 9.45179939e+00,-6.55523968e+00
        Walking,              2,  1546777048979, 2.08237743e+00,-5.04492092e+00, 1.23586063e+01
        Walking,              2,  1546777049080, 5.54216194e+00,-1.17503195e+01, 9.26092148e+00
        Walking,              2,  1546777049180, 4.56827116e+00,-4.04047966e+00,-1.96059856e+01
        Walking,              2,  1546777049280, 4.56675291e+00, 3.38620424e+00, 8.87210011e-01
        Walking,              2,  1546777049379, 1.22205973e+00, 2.06015921e+00, 3.20382786e+00
        Walking,              2,  1546777049480,-3.16469193e+00, 7.66553879e-01, 4.35416412e+00
        Walking,              2,  1546777049579,-8.21333599e+00,-4.34229755e+00,-8.53324056e-01
        Walking,              2,  1546777049679, 5.12752771e+00,-1.36992855e+01,-2.68017626e+00
        Walking,              2,  1546777049779,-2.80961490e+00, 1.58803940e-01,-8.22472572e-02
        Walking,              2,  1546777049879, 5.02159405e+00, 9.01561451e+00,-6.71936512e+00
        Walking,              2,  1546777049979, 3.30100799e+00, 1.80167484e+00, 2.47717381e+00
        Walking,              2,  1546777050079, 1.36076343e+00, 1.01224861e+01,-1.59435034e+00
        Walking,              2,  1546777050180, 5.19109917e+00, 8.02371025e-01,-1.12736082e+01
        Walking,              2,  1546777050279, 1.02015471e+00, 6.10917091e-01, 2.65896440e-01
        Walking,              2,  1546777050379, 2.25951934e+00, 2.77776480e+00,-1.92863286e-01
        Walking,              2,  1546777050479,-4.02407885e+00, 7.73663521e-01, 2.22356558e+00
        Walking,              2,  1546777050579,-5.70729971e+00,-3.60681820e+00, 4.35096121e+00
        Walking,              2,  1546777050679, 6.60219550e-01,-1.30719185e+00, 7.30852962e-01
        Walking,              2,  1546777050779, 1.62852728e+00,-1.96671200e+00, 7.66673088e-02
        Walking,              2,  1546777050879, 5.60465479e+00, 6.44313288e+00,-5.60381317e+00
        Walking,              2,  1546777050979, 4.80648232e+00, 6.73009109e+00,-2.83825517e+00
        Walking,              2,  1546777051079,-5.90177441e+00, 2.50106287e+00, 6.03043175e+00
        Walking,              2,  1546777051179, 1.78851242e+01, 3.41375065e+00,-8.14435768e+00
        Walking,              2,  1546777051279,-5.53849983e+00,-1.66291237e+00,-1.51263213e+00
        Walking,              2,  1546777051379,-6.61418533e+00,-1.39333344e+00, 5.23496628e-01
        Walking,              2,  1546777051479,-3.75720239e+00, 1.37896347e+00, 2.02662349e-01
        Walking,              2,  1546777051579,-4.65379667e+00,-1.08282661e+00, 6.44697070e-01
        Walking,              2,  1546777051680,-3.72494745e+00,-1.23079967e+00, 2.54513478e+00
        Walking,              2,  1546777051779, 4.91816711e+00,-4.82049084e+00,-1.32138729e-01
        Walking,              2,  1546777051879, 5.12158298e+00, 5.35340738e+00,-5.51967287e+00
        Walking,              2,  1546777051979, 4.85909176e+00, 8.17333794e+00,-4.72475767e+00
        Walking,              2,  1546777052079,-5.45171070e+00,-1.63792915e+01, 1.16943054e+01
        Walking,              2,  1546777052178,-2.58506060e+00,-1.20064812e+01,-1.75859618e+00
        Walking,              2,  1546777052279,-2.19922566e+00,-4.84776878e+00,-2.54761457e+00
        Walking,              2,  1546777052379, 5.79460502e-01, 2.56364059e+00, 1.66335359e-01
        Walking,              2,  1546777052479,-1.00441921e+00, 1.53172016e+00, 3.54944658e+00
        Walking,              2,  1546777052579,-3.73479342e+00,-9.44254875e-01, 7.95133114e-02
        Walking,              2,  1546777052679,-3.66275096e+00,-6.69962025e+00, 7.34179497e+00
        Walking,              2,  1546777052779, 6.60097933e+00,-8.49329185e+00,-1.96020555e+00
        Walking,              2,  1546777052878, 5.30048180e+00, 4.18179989e+00,-4.39685917e+00
        Walking,              2,  1546777052979, 4.71927166e+00, 9.35160160e+00,-4.69339561e+00
        Walking,              2,  1546777053079,-7.21669769e+00,-1.99093819e+01, 1.55927086e+01
        Walking,              2,  1546777053179, 3.32682848e-01,-9.42458248e+00,-1.18854074e+01
        Walking,              2,  1546777053279,-3.37016511e+00,-5.20349407e+00,-3.17148137e+00
        Walking,              2,  1546777053379, 1.28952587e+00, 2.82164955e+00, 3.67980689e-01
        Walking,              2,  1546777053479, 3.46824527e-02, 1.36712646e+00, 3.57067585e+00
        Walking,              2,  1546777053579,-2.74997568e+00,-1.50873947e+00, 2.42899895e+00
        Walking,              2,  1546777053679,-4.40918112e+00,-5.08197975e+00, 3.72968221e+00
        Walking,              2,  1546777053778, 6.48807621e+00,-1.16167421e+01,-1.66247177e+00
        Walking,              2,  1546777053878, 4.45731354e+00, 3.14619112e+00,-4.83967257e+00
        Walking,              2,  1546777053979, 4.51390505e+00, 8.71006298e+00,-5.80197048e+00
        Walking,              2,  1546777054079,-9.28925228e+00,-1.31583233e+01, 1.37920141e+01
        Walking,              2,  1546777054179, 8.42047453e-01, 1.10542145e+01,-2.36038284e+01
        Walking,              2,  1546777054278,-5.90920019e+00,-4.29926872e+00,-5.83170319e+00
        Walking,              2,  1546777054379,-3.56483102e-01, 2.14165068e+00,-9.74260420e-02
        Walking,              2,  1546777054479,-4.92365003e-01, 1.31887150e+00, 4.21111679e+00
        Walking,              2,  1546777054579,-3.53994751e+00,-8.03411484e-01,-3.20790648e-01
        Walking,              2,  1546777054679,-3.04365993e+00,-7.05592155e-01,-8.18819404e-01
