     "Activity",           "ID",     "Time[ms]",           "ax",           "ay",           "az"
        Walking,              2,  1546745749104, 8.64850521e-01, 1.61129284e+00, 2.45930052e+00
        Walking,              2,  1546745749204,-3.35640264e+00,-8.23974609e-03, 3.20039558e+00
        Walking,              2,  1546745749305,-7.98586369e+00,-4.23395252e+00,-4.05561447e-01
        Walking,              2,  1546745749405, 4.49554825e+00,-1.07801819e+01,-3.05256915e+00
        Walking,              2,  1546745749504,-1.64766932e+00, 8.49550247e-01,-9.34316993e-01
        Walking,              2,  1546745749605, 6.21787691e+00, 7.46075630e+00,-5.07540417e+00
        Walking,              2,  1546745749704, 3.76610446e+00, 1.65659046e+00, 9.38680172e-01
        Walking,              2,  1546745749805, 1.23137951e-01, 6.60360241e+00, 1.23576593e+00
        Walking,              2,  1546745749904, 5.98822546e+00, 3.34860802e-01,-1.71262240e+00
        Walking,              2,  1546745750005,-8.77546549e-01, 1.32065344e+00, 2.40989327e-01
        Walking,              2,  1546745750104,-1.51189566e-02, 2.59538412e+00,-1.95840478e-01
        Walking,              2,  1546745750204,-3.59404802e+00,-2.70170212e-01,-1.30196619e+00
        Walking,              2,  1546745750305,-6.84123802e+00,-1.89767361e+00, 4.85510111e-01
        Walking,              2,  1546745750404,-3.16838765e+00,-9.19084549e-01, 2.32084513e+00
        Walking,              2,  1546745750504, 3.88518524e+00,-5.56729984e+00,-5.72631240e-01
        Walking,              2,  1546745750604, 5.53585815e+00, 3.69850397e+00,-3.55343294e+00
        Walking,              2,  1546745750704, 6.21067667e+00, 6.25242376e+00,-3.71702385e+00
        Walking,              2,  1546745750805,-1.00469255e+01,-9.21349239e+00, 1.14127865e+01
        Walking,              2,  1546745750904, 1.59695625e+00,-2.41632614e+01, 1.40133896e+01
        Walking,              2,  1546745751004, 7.12216806e+00,-4.36394405e+00,-7.01536894e+00
        Walking,              2,  1546745751104, 5.12394619e+00, 2.80831051e+00, 9.02534366e-01
        Walking,              2,  1546745751204, 1.60839987e+00, 2.76750898e+00, 2.65146255e-01
        Walking,              2,  1546745751304,-5.09896469e+00,-5.92586517e-01, 2.00430775e+00
        Walking,              2,  1546745751404,-6.99962807e+00,-3.75067139e+00, 3.57957911e+00
        Walking,              2,  1546745751504,-7.39599228e-01,-2.49057770e+00,-1.05012870e+00
        Walking,              2,  1546745751604, 3.14690495e+00,-1.22782898e+00,-1.72891629e+00
        Walking,              2,  1546745751704, 5.58245516e+00, 4.48267460e+00,-4.67305756e+00
        Walking,              2,  1546745751804, 7.46521950e+00, 5.03840208e+00,-3.20679164e+00
        Walking,              2,  1546745751904,-8.30223465e+00,-8.54125881e+00, 6.55781221e+00
        Walking,              2,  1546745752004,-3.38513327e+00,-3.05482254e+01,-1.10120106e+01
        Walking,              2,  1546745752104, 2.29398870e+00,-5.16034317e+00,-3.89131260e+00
        Walking,              2,  1546745752204, 1.31643581e+00, 2.16624308e+00, 5.26328743e-01
        Walking,              2,  1546745752303, 1.24171138e-01, 2.38890791e+00, 1.69114470e+00
        Walking,              2,  1546745752404,-3.63775921e+00, 1.28578663e+00, 1.30880368e+00
        Walking,              2,  1546745752504,-4.67481804e+00, 1.51088715e-01,-1.37758136e+00
        Walking,              2,  1546745752604,-4.66371346e+00, 6.60469246e+00, 1.96909070e-01
        Walking,              2,  1546745752704,-1.34165716e+00,-1.82126789e+01, 1.53120267e+00
        Walking,              2,  1546745752804, 6.56304884e+00,-8.51996422e-01,-3.50520277e+00
        Walking,              2,  1546745752904, 1.20311298e+01, 9.17098713e+00,-8.36758995e+00
        Walking,              2,  1546745753004,-4.12184811e+00,-1.14065733e+01, 1.05923996e+01
        Walking,              2,  1546745753104, 6.53275490e+00, 3.45751572e+00,-1.98737259e+01
        Walking,              2,  1546745753204,-4.91767502e+00,-4.26261520e+00,-3.54828310e+00
        Walking,              2,  1546745753304, 4.49315190e-01, 2.87749195e+00, 8.72164607e-01
        Walking,              2,  1546745753403, 8.00936043e-01, 1.89517593e+00, 4.34474277e+00
        Walking,              2,  1546745753504,-3.77545977e+00,-2.08593845e+00, 1.40600908e+00
        Walking,              2,  1546745753604,-6.79580116e+00,-4.35960484e+00, 2.89303088e+00
        Walking,              2,  1546745753704, 4.13859034e+00,-1.34947281e+01,-2.02820945e+00
        Walking,              2,  1546745753803, 4.19264174e+00, 2.87587976e+00,-3.41324854e+00
        Walking,              2,  1546745753903, 5.66129065e+00, 9.25274658e+00,-5.40950394e+00
        Walking,              2,  1546745754004,-6.35051823e+00,-1.37624035e+01, 1.10999737e+01
        Walking,              2,  1546745754104, 5.59682846e+00,-6.41167450e+00, 9.12262678e-01
        Walking,              2,  1546745754204, 4.51719904e+00,-2.21660614e-01,-2.11698990e+01
        Walking,              2,  1546745754303, 3.16933775e+00, 2.32573080e+00, 1.50937736e+00
        Walking,              2,  1546745754404,-6.10919118e-01, 1.85629654e+00, 3.88173699e-01
        Walking,              2,  1546745754504,-2.64578462e+00, 2.18476439e+00, 4.22984314e+00
        Walking,              2,  1546745754604,-6.52174377e+00,-4.00985622e+00, 3.43531799e+00
        Walking,              2,  1546745754704, 4.10410976e+00,-7.64029026e+00,-1.77247620e+00
        Walking,              2,  1546745754804,-2.31437039e+00, 8.17759514e-01,-1.88237238e+00
        Walking,              2,  1546745754904, 7.29897642e+00, 7.44293833e+00,-4.94769859e+00
        Walking,              2,  1546745755004, 3.60700965e+00, 2.75359774e+00, 5.50865889e-01
        Walking,              2,  1546745755104,-1.93167162e+00, 6.00230122e+00,-4.08482552e-02
        Walking,              2,  1546745755204, 1.09373617e+01,-9.01726723e-01, 3.17848778e+00
        Walking,              2,  1546745755304,-4.13061714e+00, 1.88921785e+00, 2.05359280e-01
        Walking,              2,  1546745755404, 2.76075006e+00, 2.96229076e+00, 8.66221666e-01
        Walking,              2,  1546745755504,-5.42733049e+00, 6.27004623e-01,-1.64251661e+00
        Walking,              2,  1546745755605,-7.07712889e+00,-4.03287411e+00, 2.06355643e+00
        Walking,              2,  1546745755705,-1.76727939e+00,-1.32400990e+00, 2.68771124e+00
