     "Activity",           "ID",     "Time[ms]",           "ax",           "ay",           "az"
        Sitting,              0,  1546925076950, 9.26744938e-01, 1.26464653e+00,-7.53224373e-01
        Sitting,              0,  1546925077049, 1.61483049e+00, 1.86376429e+00,-3.09463906e+00
        Sitting,              0,  1546925077149,-4.02607679e-01,-3.33530235e+00,-3.33459377e+00
        Sitting,              0,  1546925077250, 3.67277384e-01, 1.09370565e+00,-6.50382996e-01
        Sitting,              0,  1546925077350, 3.13576698e-01, 1.54618740e-01, 4.11648750e-01
        Sitting,              0,  1546925077450,-5.73973656e-02, 1.58587766e+00, 1.52660370e-01
        Sitting,              0,  1546925077551, 4.11250496e+00, 1.00365591e+00, 4.28180933e+00
        Sitting,              0,  1546925077651,-3.31069231e+00, 2.94564247e+00, 2.28412771e+00
        Sitting,              0,  1546925077750,-7.63488293e-01, 1.96784401e+00,-3.74724865e-01
        Sitting,              0,  1546925077850,-1.30580235e+00, 1.36403084e+00,-1.78454971e+00
        Sitting,              0,  1546925077951, 2.35627174e-01, 6.46882653e-01, 1.22583055e+00
        Sitting,              0,  1546925078050,-3.04100513e-01, 4.72651005e-01,-2.96149731e-01
        Sitting,              0,  1546925078151, 7.35432625e-01, 1.16623223e+00,-3.92113209e-01
        Sitting,              0,  1546925078251, 4.45467949e-01,-7.83085823e-02, 3.70330811e-01
        Sitting,              0,  1546925078351, 3.27460289e-01, 4.05697942e-01, 1.22249603e-01
        Sitting,              0,  1546925078452,-1.30151749e+00, 2.33231354e+00,-3.39235306e-01
        Sitting,              0,  1546925078551,-9.34300423e-02, 6.83373690e-01, 6.43650055e-01
        Sitting,              0,  1546925078652, 1.72857475e+00, 3.12983751e-01, 1.44907475e-01
        Sitting,              0,  1546925078752,-5.06358624e-01, 3.03223848e-01,-1.33222103e-01
        Sitting,              0,  1546925078852,-1.31464005e-03,-6.40561104e-01,-1.82497501e-01
        Sitting,              0,  1546925078952, 3.59797478e-02,-2.48234034e-01,-6.23628616e-01
        Sitting,              0,  1546925079052, 4.25301552e-01,-3.24881077e-01,-2.77080536e-02
        Sitting,              0,  1546925079153, 8.30543995e-01,-8.59834909e-01,-2.35678196e-01
        Sitting,              0,  1546925079253, 3.64672661e-01,-1.04052925e+00, 2.63872147e-02
        Sitting,              0,  1546925079353, 3.94859791e-01,-7.85151482e-01,-2.43751526e-01
        Sitting,              0,  1546925079453, 8.74738693e-02,-4.67064619e-01, 8.13007355e-03
        Sitting,              0,  1546925079553, 4.74046230e-01,-1.76660061e-01,-7.03625679e-02
        Sitting,              0,  1546925079653, 4.19349194e-01, 9.55667496e-02,-3.34463120e-02
        Sitting,              0,  1546925079753,-3.32017899e-01, 3.18037510e-01,-1.54444218e-01
        Sitting,              0,  1546925079853, 1.89254284e-01, 8.49630833e-02,-1.29637718e-01
        Sitting,              0,  1546925079954, 5.20304203e-01, 1.53435230e-01, 3.69591713e-02
        Sitting,              0,  1546925080054,-2.49149799e-01, 5.35223007e-01,-3.18424225e-01
        Sitting,              0,  1546925080154,-2.04181194e-01, 4.79845047e-01,-3.57378006e-01
        Sitting,              0,  1546925080254,-7.08041191e-02, 3.91671896e-01,-1.81229115e-01
        Sitting,              0,  1546925080354, 1.28957272e-01, 1.96348906e-01,-1.82162285e-01
        Sitting,              0,  1546925080454, 4.57356930e-01, 1.18324518e-01,-9.30881500e-03
        Sitting,              0,  1546925080554, 3.18555832e-01, 1.62656546e-01,-1.18352413e-01
        Sitting,              0,  1546925080654,-2.83958912e-01,-1.17012501e-01,-4.20592308e-01
        Sitting,              0,  1546925080754, 7.35273361e-02,-1.36877775e-01,-1.83169365e-01
        Sitting,              0,  1546925080854,-3.14779282e-02, 4.55741882e-02,-1.12974167e-01
        Sitting,              0,  1546925080954, 1.88753605e-01, 2.47914314e-01,-2.65754700e-01
        Sitting,              0,  1546925081055, 2.98359871e-01, 3.19451571e-01,-2.99846172e-01
        Sitting,              0,  1546925081155,-1.47219181e-01,-1.49674892e-01, 1.03121281e-01
        Sitting,              0,  1546925081255, 1.54274464e-01, 7.26768970e-02,-3.67152691e-01
        Sitting,              0,  1546925081355, 3.20439339e-01, 8.05990696e-02,-1.59020424e-01
        Sitting,              0,  1546925081454, 5.78304291e-01,-9.40957069e-02, 7.60507584e-03
        Sitting,              0,  1546925081555, 1.22220516e-01,-2.05227137e-01,-3.79428864e-02
        Sitting,              0,  1546925081655,-3.89976978e-01, 9.13171768e-02,-3.24931145e-01
        Sitting,              0,  1546925081755, 3.00322056e-01, 6.52083397e-01,-6.59005165e-01
        Sitting,              0,  1546925081855, 1.12949371e-01,-4.77099419e-03,-2.97245979e-02
        Sitting,              0,  1546925081956,-1.60836697e-01,-2.78313875e-01,-9.22932625e-02
        Sitting,              0,  1546925082055, 3.49637985e-01, 2.72130966e-01,-3.71853828e-01
        Sitting,              0,  1546925082156, 1.06440067e-01, 5.71084023e-03,-6.09478951e-02
        Sitting,              0,  1546925082256,-1.39849663e-01,-9.98437405e-02,-2.05922127e-01
        Sitting,              0,  1546925082355, 4.04469967e-01, 3.38039875e-01,-3.15848827e-01
        Sitting,              0,  1546925082456,-4.51092243e-01,-3.67494106e-01, 1.25566006e-01
        Sitting,              0,  1546925082555, 6.43676758e-01, 3.04122925e-01,-6.49700642e-01
        Sitting,              0,  1546925082656, 3.80865574e-01, 6.06903434e-01,-2.06694126e-01
        Sitting,              0,  1546925082756,-2.96302319e-01,-3.62079144e-02,-1.63022041e-01
        Sitting,              0,  1546925082856,-1.15896225e-01, 2.31527567e-01,-2.73711205e-01
        Sitting,              0,  1546925082956, 1.96733475e-02, 1.24638796e-01,-1.83504105e-01
        Sitting,              0,  1546925083056, 1.90657616e-01,-8.86967182e-02,-7.13176727e-02
        Sitting,              0,  1546925083156, 2.22270966e-01, 8.69321823e-03,-2.09247589e-01
        Sitting,              0,  1546925083257, 2.89937496e-01, 7.79936314e-02,-9.19256210e-02
        Sitting,              0,  1546925083356, 1.11132145e-01, 3.52690220e-02,-2.15704441e-01
        Sitting,              0,  1546925083456, 9.81774330e-02, 5.35764694e-02,-1.73778057e-01
        Sitting,              0,  1546925083556, 1.60413265e-01, 1.69141769e-01,-1.72037601e-01
        Sitting,              0,  1546925083657, 6.15472794e-02, 1.08295679e-01,-2.10650921e-01
        Sitting,              0,  1546925083757, 1.20809555e-01, 4.39727306e-02,-1.75004959e-01
        Sitting,              0,  1546925083857, 1.54331684e-01, 6.94367886e-02,-1.84341431e-01
        Sitting,              0,  1546925083957, 1.20779037e-01, 9.47127342e-02,-2.01618195e-01
        Sitting,              0,  1546925084057, 8.76851082e-02, 8.30085278e-02,-1.97147369e-01
        Sitting,              0,  1546925084158, 1.40916824e-01, 1.19283438e-01,-1.75874710e-01
        Sitting,              0,  1546925084257, 1.15086079e-01, 8.53049755e-02,-2.02679634e-01
        Sitting,              0,  1546925084358, 1.02193832e-01, 8.02226067e-02,-2.02441692e-01
        Sitting,              0,  1546925084458, 1.40719414e-01, 5.79385757e-02,-1.89848423e-01
        Sitting,              0,  1546925084558, 1.35814190e-01, 8.03189278e-02,-1.78673267e-01
        Sitting,              0,  1546925084658, 1.27993584e-01, 7.72404671e-02,-2.09745884e-01
        Sitting,              0,  1546925084758, 1.16868496e-01, 7.28549957e-02,-2.02550888e-01
        Sitting,              0,  1546925084858, 1.39475346e-01, 7.72976875e-02,-1.71486378e-01
        Sitting,              0,  1546925084959, 1.18041992e-01, 7.10752010e-02,-1.95761204e-01
        Sitting,              0,  1546925085059, 9.33308601e-02, 7.08849430e-02,-2.00171471e-01
        Sitting,              0,  1546925085159, 1.40615463e-01, 4.22179699e-02,-1.85246944e-01
        Sitting,              0,  1546925085259, 1.26249790e-01, 7.33435154e-02,-1.87641144e-01
        Sitting,              0,  1546925085359, 1.29675388e-01, 6.32789135e-02,-2.02393055e-01
        Sitting,              0,  1546925085459, 1.19277000e-01, 1.24529839e-01,-1.83403492e-01
        Sitting,              0,  1546925085559, 1.40519619e-01, 7.98058510e-02,-1.98591232e-01
        Sitting,              0,  1546925085659, 1.28290653e-01, 7.20515251e-02,-1.94138527e-01
        Sitting,              0,  1546925085760, 1.10054970e-01, 9.88287926e-02,-2.03647137e-01
        Sitting,              0,  1546925085860, 1.40320778e-01, 6.53264523e-02,-1.86516285e-01
        Sitting,              0,  1546925085959, 1.13613129e-01, 6.51037693e-02,-2.01197624e-01
        Sitting,              0,  1546925086059, 1.12402439e-01, 6.83386326e-02,-1.88858509e-01
        Sitting,              0,  1546925086160, 1.48806095e-01, 5.81831932e-02,-1.79109573e-01
        Sitting,              0,  1546925086259, 1.13177299e-01, 7.68518448e-02,-1.72825336e-01
        Sitting,              0,  1546925086360, 1.58625603e-01, 1.17134571e-01,-1.90415859e-01
        Sitting,              0,  1546925086460, 7.92188644e-02,-4.23157215e-02,-1.98561668e-01
        Sitting,              0,  1546925086559, 1.73449039e-01, 1.15572453e-01,-1.59157753e-01
        Sitting,              0,  1546925086659, 1.79449558e-01, 1.24392748e-01,-1.77000046e-01
        Sitting,              0,  1546925086759, 1.14588261e-01, 1.07942343e-01,-2.28779316e-01
        Sitting,              0,  1546925086859, 7.76205063e-02, 1.15716934e-01,-1.85150623e-01
        Sitting,              0,  1546925086960, 1.17092609e-01, 6.87408447e-02,-1.76980972e-01
        Sitting,              0,  1546925087059, 2.02497959e-01, 7.04312325e-02,-1.75116062e-01
        Sitting,              0,  1546925087159, 1.11046314e-01, 9.44278240e-02,-2.25895882e-01
        Sitting,              0,  1546925087259, 1.41401291e-01, 6.51636124e-02,-1.85943604e-01
        Sitting,              0,  1546925087360, 1.23504639e-01, 5.54730892e-02,-2.12404728e-01
        Sitting,              0,  1546925087459, 1.47428989e-01, 1.06570244e-01,-1.87221050e-01
        Sitting,              0,  1546925087560, 1.51071548e-01, 6.60800934e-02,-1.72551155e-01
        Sitting,              0,  1546925087660, 1.13019943e-01, 9.13586617e-02,-2.01409817e-01
        Sitting,              0,  1546925087760, 1.71171665e-01, 6.93426132e-02,-1.73027039e-01
        Sitting,              0,  1546925087860, 1.13370895e-01, 6.17845058e-02,-2.02096939e-01
        Sitting,              0,  1546925087960, 4.75935936e-02, 1.46152020e-01,-1.34032726e-01
        Sitting,              0,  1546925088061, 1.27553940e-01, 2.01234818e-02,-1.97565556e-01
        Sitting,              0,  1546925088160, 1.72515869e-01, 5.55160046e-02,-1.52153492e-01
        Sitting,              0,  1546925088261, 1.38564587e-01, 6.67960644e-02,-1.94301128e-01
        Sitting,              0,  1546925088360, 4.96497154e-02, 1.29857779e-01,-2.27615833e-01
        Sitting,              0,  1546925088460, 1.10236168e-01, 9.72805023e-02,-2.17071533e-01
        Sitting,              0,  1546925088561, 1.98151112e-01, 2.96411514e-02,-1.72472954e-01
        Sitting,              0,  1546925088661, 1.92118645e-01, 7.58087635e-02,-1.59649849e-01
        Sitting,              0,  1546925088761, 9.72862244e-02, 1.29925251e-01,-2.29216099e-01
        Sitting,              0,  1546925088862, 7.57184029e-02, 8.91098976e-02,-2.04914093e-01
        Sitting,              0,  1546925088962, 1.30425930e-01, 8.22181702e-02,-1.99331284e-01
        Sitting,              0,  1546925089061, 1.64307117e-01, 6.57587051e-02,-1.94900036e-01
        Sitting,              0,  1546925089162, 1.38076305e-01, 7.20109940e-02,-1.76146030e-01
        Sitting,              0,  1546925089262, 1.15665436e-01, 1.13986254e-01,-1.81160450e-01
        Sitting,              0,  1546925089362, 1.62101269e-01, 7.04052448e-02,-1.76126003e-01
        Sitting,              0,  1546925089462, 1.84988976e-01, 6.68332577e-02,-1.59937859e-01
        Sitting,              0,  1546925089562, 1.96836948e-01, 1.13941193e-01,-1.69262886e-01
        Sitting,              0,  1546925089662, 5.73101044e-02, 1.25472546e-01,-2.27236271e-01
        Sitting,              0,  1546925089762, 6.77390099e-02, 7.57091045e-02,-2.32697964e-01
        Sitting,              0,  1546925089862, 2.34920979e-01, 6.19571209e-02,-1.19677067e-01
        Sitting,              0,  1546925089963, 1.83868408e-01, 7.09695816e-02,-1.91833973e-01
        Sitting,              0,  1546925090063, 5.23715019e-02, 1.17172956e-01,-2.38438129e-01
        Sitting,              0,  1546925090163, 1.35202408e-01, 9.62538719e-02,-2.13893890e-01
        Sitting,              0,  1546925090263, 1.96071148e-01, 9.08524990e-02,-1.47171021e-01
        Sitting,              0,  1546925090363, 1.05591774e-01, 1.04731798e-01,-2.20240593e-01
        Sitting,              0,  1546925090463, 1.24885082e-01, 7.97929764e-02,-2.02778339e-01
        Sitting,              0,  1546925090564, 1.59436703e-01, 7.73222446e-02,-1.76451683e-01
        Sitting,              0,  1546925090663, 1.06552124e-01, 7.93528557e-02,-1.91754818e-01
        Sitting,              0,  1546925090764, 1.47793770e-01, 7.31132030e-02,-1.95212364e-01
        Sitting,              0,  1546925090864, 1.45957947e-01, 8.91642570e-02,-1.76078320e-01
        Sitting,              0,  1546925090964, 1.59425735e-01, 8.26044083e-02,-2.15511799e-01
        Sitting,              0,  1546925091064, 5.87477684e-02, 1.01456165e-01,-1.99845791e-01
        Sitting,              0,  1546925091165, 6.13212585e-02, 5.67429066e-02,-1.98950291e-01
        Sitting,              0,  1546925091264, 2.75127888e-01, 8.43186378e-02,-1.50958061e-01
        Sitting,              0,  1546925091365, 2.11471081e-01, 1.25419378e-01,-1.91578865e-01
        Sitting,              0,  1546925091464, 5.35030365e-02, 6.31136894e-02,-2.50956535e-01
        Sitting,              0,  1546925091564, 7.53664970e-02, 1.15091801e-01,-2.14181900e-01
        Sitting,              0,  1546925091664, 1.03382111e-01, 4.34572697e-02,-2.09032536e-01
        Sitting,              0,  1546925091764, 1.28758907e-01, 1.44621611e-01,-1.63990974e-01
        Sitting,              0,  1546925091864, 8.18233490e-02, 6.19568825e-02,-1.79580688e-01
        Sitting,              0,  1546925091964, 2.26228237e-01, 9.76257324e-02,-1.48206711e-01
        Sitting,              0,  1546925092064, 1.48375511e-01, 1.16936445e-01,-1.67338848e-01
        Sitting,              0,  1546925092164, 1.22153759e-01, 1.37077808e-01,-2.27528095e-01
        Sitting,              0,  1546925092265, 1.60080433e-01, 9.39695835e-02,-1.84758186e-01
        Sitting,              0,  1546925092365, 1.19320869e-01, 5.79209328e-02,-2.18352795e-01
        Sitting,              0,  1546925092465, 8.16459656e-02, 1.40745401e-01,-1.89657688e-01
        Sitting,              0,  1546925092565, 1.04185104e-01, 9.98153687e-02,-1.70833111e-01
        Sitting,              0,  1546925092665, 1.42672062e-01, 7.39941597e-02,-1.97839737e-01
        Sitting,              0,  1546925092765, 1.46126270e-01, 7.69064426e-02,-1.56261921e-01
        Sitting,              0,  1546925092865, 1.15366459e-01, 1.25414848e-01,-1.63711548e-01
        Sitting,              0,  1546925092965, 1.07640266e-01, 9.40983295e-02,-1.97412014e-01
        Sitting,              0,  1546925093065, 1.72608852e-01, 8.75988007e-02,-1.61767960e-01
        Sitting,              0,  1546925093165, 1.28080368e-01, 1.02377176e-01,-2.06416607e-01
        Sitting,              0,  1546925093266, 8.29744339e-02, 1.05145216e-01,-2.06871510e-01
        Sitting,              0,  1546925093365, 1.38978004e-01, 9.56265926e-02,-1.52087212e-01
        Sitting,              0,  1546925093466, 1.65732384e-01, 6.99238777e-02,-1.51557446e-01
        Sitting,              0,  1546925093566, 1.14536285e-01, 6.68962002e-02,-1.97857380e-01
        Sitting,              0,  1546925093666, 7.59086609e-02, 9.64045525e-02,-2.20154762e-01
        Sitting,              0,  1546925093766, 1.30258560e-01, 9.49800014e-02,-1.88296795e-01
        Sitting,              0,  1546925093866, 1.20118618e-01, 5.90035915e-02,-1.89393997e-01
        Sitting,              0,  1546925093966, 1.51156425e-01, 1.01317644e-01,-1.87283516e-01
        Sitting,              0,  1546925094066, 1.39284134e-01, 7.23621845e-02,-2.01647758e-01
        Sitting,              0,  1546925094166, 1.34367943e-01, 9.32548046e-02,-1.86175346e-01
        Sitting,              0,  1546925094266, 1.56961918e-01, 7.57019520e-02,-1.80207253e-01
        Sitting,              0,  1546925094366, 1.20757103e-01, 8.84547234e-02,-1.76084042e-01
        Sitting,              0,  1546925094466, 9.93294716e-02, 6.02607727e-02,-1.87819958e-01
        Sitting,              0,  1546925094566, 1.26690388e-01, 1.23543978e-01,-2.47428894e-01
        Sitting,              0,  1546925094666, 1.47571087e-01, 7.77039528e-02,-1.89953327e-01
        Sitting,              0,  1546925094765, 1.42137527e-01, 7.87291527e-02,-2.30343342e-01
        Sitting,              0,  1546925094866, 2.47365475e-01, 2.61552334e-02,-9.18941498e-02
        Sitting,              0,  1546925094966, 5.04693985e-02, 1.55600786e-01,-1.92735195e-01
        Sitting,              0,  1546925095066,-1.26028061e-02, 1.40868902e-01,-3.10983658e-01
        Sitting,              0,  1546925095166, 1.76179886e-01, 7.38928318e-02,-1.72852516e-01
        Sitting,              0,  1546925095266, 1.67999268e-01, 1.07634306e-01,-1.34411812e-01
        Sitting,              0,  1546925095366, 1.73664570e-01, 5.24702072e-02,-1.59724236e-01
        Sitting,              0,  1546925095466, 1.29240990e-01, 5.39674759e-02,-1.94710255e-01
        Sitting,              0,  1546925095566, 1.17359638e-01, 1.28979921e-01,-2.20941544e-01
        Sitting,              0,  1546925095666, 1.47123814e-01, 8.78548622e-02,-1.75804138e-01
        Sitting,              0,  1546925095766, 1.20225430e-01, 1.74877882e-01,-1.42659664e-01
        Sitting,              0,  1546925095866, 1.14892960e-01, 1.09322548e-01,-2.09630489e-01
        Sitting,              0,  1546925095966, 1.39348030e-01,-8.96353722e-02,-1.01444244e-01
        Sitting,              0,  1546925096066, 1.52548790e-01, 1.63214922e-01,-1.87103748e-01
        Sitting,              0,  1546925096166, 9.07545090e-02, 1.20056391e-01,-2.08617210e-01
        Sitting,              0,  1546925096266, 1.47149086e-01, 6.38759136e-02,-1.73635483e-01
        Sitting,              0,  1546925096367, 1.68227673e-01, 1.08370304e-01,-1.38283730e-01
        Sitting,              0,  1546925096466, 1.04073524e-01, 8.43453407e-02,-2.15232849e-01
        Sitting,              0,  1546925096566, 1.22676849e-01, 8.54148865e-02,-2.18449116e-01
        Sitting,              0,  1546925096666, 1.70413971e-01, 6.99875355e-02,-1.75297260e-01
        Sitting,              0,  1546925096766, 1.28774643e-01, 9.78355408e-02,-2.23605633e-01
        Sitting,              0,  1546925096866, 1.16202831e-01, 7.63900280e-02,-1.89757347e-01
        Sitting,              0,  1546925096966, 1.11584663e-01, 7.37671852e-02,-2.04128265e-01
        Sitting,              0,  1546925097066, 1.30226135e-01, 9.74359512e-02,-2.12499619e-01
        Sitting,              0,  1546925097165, 1.29802704e-01, 1.05981588e-01,-2.12161064e-01
        Sitting,              0,  1546925097266, 1.26580715e-01, 7.82449245e-02,-2.00237274e-01
        Sitting,              0,  1546925097366, 1.26187801e-01, 7.98590183e-02,-2.19938278e-01
        Sitting,              0,  1546925097466, 1.30034447e-01, 7.22441673e-02,-2.02261925e-01
        Sitting,              0,  1546925097566, 1.00063801e-01, 7.90863037e-02,-2.04669952e-01
        Sitting,              0,  1546925097666, 1.34116173e-01, 9.40032005e-02,-1.67472363e-01
        Sitting,              0,  1546925097767, 1.55160904e-01, 6.64639473e-02,-1.94034100e-01
        Sitting,              0,  1546925097867, 1.42102718e-01, 9.34448242e-02,-2.06607342e-01
        Sitting,              0,  1546925097967, 1.30905628e-01, 9.86084938e-02,-2.21039772e-01
        Sitting,              0,  1546925098067, 1.22932911e-01, 1.05317116e-01,-2.06418991e-01
        Sitting,              0,  1546925098167, 1.23571873e-01, 1.11137390e-01,-2.04693794e-01
        Sitting,              0,  1546925098267, 1.38807774e-01, 7.80055523e-02,-1.87225819e-01
        Sitting,              0,  1546925098367, 1.04951382e-01, 6.65602684e-02,-1.95187569e-01
        Sitting,              0,  1546925098467, 1.59795761e-01, 1.00206137e-01,-1.62721157e-01
        Sitting,              0,  1546925098568, 1.40426159e-01, 7.87205696e-02,-1.79607868e-01
        Sitting,              0,  1546925098667, 1.16400242e-01, 1.10674143e-01,-2.07218170e-01
        Sitting,              0,  1546925098767, 1.34577274e-01, 5.40757179e-02,-2.00216293e-01
        Sitting,              0,  1546925098868, 1.14284992e-01, 9.03317928e-02,-2.02354431e-01
        Sitting,              0,  1546925098969, 9.02881622e-02, 7.05323219e-02,-1.79623127e-01
        Sitting,              0,  1546925099069, 1.89309120e-01, 1.03471756e-01,-1.69339180e-01
        Sitting,              0,  1546925099169, 1.37000561e-01, 5.93974590e-02,-1.90390587e-01
        Sitting,              0,  1546925099269, 1.58686638e-01, 1.20151997e-01,-1.86932564e-01
        Sitting,              0,  1546925099370, 1.26964569e-01, 9.87312794e-02,-2.21531391e-01
        Sitting,              0,  1546925099469, 1.40950203e-01, 9.05134678e-02,-1.68663025e-01
        Sitting,              0,  1546925099570,-2.25691795e-02, 1.00711584e-01,-2.34419346e-01
        Sitting,              0,  1546925099670, 2.23068714e-01, 1.31474257e-01,-1.43224716e-01
        Sitting,              0,  1546925099770, 1.65494442e-01, 2.73416042e-02,-1.83697701e-01
        Sitting,              0,  1546925099870, 8.04281235e-02, 8.21061134e-02,-1.88560963e-01
        Sitting,              0,  1546925099970, 1.38194084e-01, 8.27863216e-02,-1.77642345e-01
        Sitting,              0,  1546925100071, 1.24049664e-01, 1.19927883e-01,-2.31218338e-01
        Sitting,              0,  1546925100170, 1.32827282e-01, 8.83691311e-02,-1.78284168e-01
        Sitting,              0,  1546925100271, 1.41205311e-01, 8.25498104e-02,-2.16780186e-01
        Sitting,              0,  1546925100371, 1.49330616e-01, 8.00576210e-02,-1.95319653e-01
        Sitting,              0,  1546925100471, 1.36610985e-01, 6.43815994e-02,-1.97203636e-01
        Sitting,              0,  1546925100571, 1.45194530e-01, 1.16096735e-01,-2.07791805e-01
        Sitting,              0,  1546925100671, 1.59956932e-01, 7.11457729e-02,-1.93747520e-01
        Sitting,              0,  1546925100771, 1.19854450e-01, 8.47904682e-02,-2.21526146e-01
        Sitting,              0,  1546925100872, 1.46360874e-01, 9.48004723e-02,-1.86075211e-01
        Sitting,              0,  1546925100972, 1.24708176e-01, 8.47787857e-02,-2.23880291e-01
        Sitting,              0,  1546925101072, 1.56021595e-01, 1.01772785e-01,-2.12648392e-01
        Sitting,              0,  1546925101172, 1.48106575e-01, 9.63680744e-02,-2.05393314e-01
