     "Activity",           "ID",     "Time[ms]",           "ax",           "ay",           "az"
        Running,              3,  1546952283284, 3.91744089e+00, 1.32815266e+00,-2.84286165e+00
        Running,              3,  1546952283384, 6.68907356e+00,-1.52862797e+01,-2.50920534e+00
        Running,              3,  1546952283484, 5.09453583e+00, 5.02343273e+00,-4.16522646e+00
        Running,              3,  1546952283584,-7.26726770e+00, 3.66640568e+00,-1.36961985e+00
        Running,              3,  1546952283685,-1.30696630e+00,-1.92708263e+01,-1.14380112e+01
        Running,              3,  1546952283785,-8.05326748e+00,-1.53792000e+01,-5.68914604e+00
        Running,              3,  1546952283885,-8.39149570e+00, 2.50456190e+00, 8.44968700e+00
        Running,              3,  1546952283985,-1.42778468e+00, 8.98218918e+00, 2.47786093e+00
        Running,              3,  1546952284085,-1.41287088e-01,-1.52935467e+01, 7.74798632e-01
        Running,              3,  1546952284185,-1.59556532e+00,-5.71235466e+00,-3.38453484e+00
        Running,              3,  1546952284285, 8.43381310e+00, 1.15959196e+01,-7.50323486e+00
        Running,              3,  1546952284385, 3.87789774e+00, 9.98388004e+00,-8.64964104e+00
        Running,              3,  1546952284486, 7.02873421e+00, 8.64909172e-01,-1.34706736e+01
        Running,              3,  1546952284586,-2.00786924e+00,-7.97472286e+00, 6.46433926e+00
        Running,              3,  1546952284687,-7.72300577e+00, 1.36538877e+01, 1.18480492e+00
        Running,              3,  1546952284787, 1.54189944e+00, 1.49662018e-01,-4.07969189e+00
        Running,              3,  1546952284886,-2.41848087e+00,-1.18902931e+01, 8.56757641e-01
        Running,              3,  1546952284987, 1.07075605e+01, 1.03507767e+01,-6.12234306e+00
        Running,              3,  1546952285087,-7.56376028e+00, 1.73326540e+00, 5.98205090e-01
        Running,              3,  1546952285187,-2.46288490e+00,-1.25969791e+01,-3.75555992e+01
        Running,              3,  1546952285288,-7.81740189e+00,-1.64080143e+01,-5.83296108e+00
        Running,              3,  1546952285388,-2.27068233e+00, 5.70258999e+00, 9.47194099e+00
        Running,              3,  1546952285488, 1.97028959e+00, 6.34454823e+00, 7.69218779e+00
        Running,              3,  1546952285588, 3.91532135e+00,-3.04359455e+01,-5.33235168e+00
        Running,              3,  1546952285688, 9.06695843e-01,-1.64787579e+00,-6.11709404e+00
        Running,              3,  1546952285788, 4.50785351e+00, 8.98755836e+00,-3.34379292e+00
        Running,              3,  1546952285888, 1.71396675e+01, 3.70639515e+00,-1.04578972e+01
        Running,              3,  1546952285988, 6.35812426e+00,-1.30778027e+00, 3.25768733e+00
        Running,              3,  1546952286088,-5.54565430e-01,-5.87877941e+00, 9.93201065e+00
        Running,              3,  1546952286188,-3.69862509e+00, 1.19865799e+01,-3.90590310e+00
        Running,              3,  1546952286289,-9.58377838e-01,-9.08426380e+00, 3.85082340e+00
        Running,              3,  1546952286388,-4.43096590e+00,-1.12377872e+01,-1.75098777e+00
        Running,              3,  1546952286488, 1.24195766e+01, 1.44390030e+01,-1.27749205e+01
        Running,              3,  1546952286588, 1.34468484e+00, 4.66659927e+00, 1.82714844e+00
        Running,              3,  1546952286688, 1.20368252e+01,-3.12134552e+00,-1.34639044e+01
        Running,              3,  1546952286788,-3.30727100e+00,-8.94237518e+00, 3.75423002e+00
        Running,              3,  1546952286888,-6.13404942e+00, 1.12299585e+01, 4.33300400e+00
        Running,              3,  1546952286988, 1.05597723e+00, 4.60988998e+00,-2.38430643e+00
        Running,              3,  1546952287089, 9.91788578e+00,-1.50713997e+01,-1.29660165e+00
        Running,              3,  1546952287189, 6.68991661e+00, 2.96477842e+00,-4.33820343e+00
        Running,              3,  1546952287289,-9.32916451e+00, 2.14695168e+00,-1.17766821e+00
        Running,              3,  1546952287389,-6.82217598e-01,-2.45620747e+01,-2.27603741e+01
        Running,              3,  1546952287489,-4.89563274e+00,-1.98618164e+01,-6.39168787e+00
        Running,              3,  1546952287589,-8.27771187e+00, 1.29304218e+00, 6.09740019e+00
        Running,              3,  1546952287689,-1.07815123e+00, 9.32257366e+00, 1.35401261e+00
        Running,              3,  1546952287789, 2.41974974e+00,-2.33599529e+01,-5.10041595e-01
        Running,              3,  1546952287889,-1.76294374e+00,-5.74356127e+00,-4.83034801e+00
        Running,              3,  1546952287990, 9.55911255e+00, 1.09975872e+01,-5.71222782e+00
        Running,              3,  1546952288090, 1.31013451e+01, 7.00680208e+00,-1.17458000e+01
        Running,              3,  1546952288190, 8.00578690e+00, 6.39766693e-01,-1.04669189e+01
        Running,              3,  1546952288290, 2.37091208e+00,-1.01092682e+01, 8.62986469e+00
        Running,              3,  1546952288390,-7.07460642e+00, 1.42660122e+01,-2.25490785e+00
        Running,              3,  1546952288490, 2.61310339e+00,-2.20120621e+00,-5.33756065e+00
        Running,              3,  1546952288590,-3.54140949e+00,-1.15846596e+01, 1.23762846e-01
        Running,              3,  1546952288690, 1.69007325e+00, 1.99962139e-01,-4.61168146e+00
        Running,              3,  1546952288790,-6.26721954e+00, 1.07929611e+00, 9.37256813e-01
        Running,              3,  1546952288890, 9.31711197e-02,-1.01842136e+01,-2.10422878e+01
        Running,              3,  1546952288990,-6.95526218e+00,-1.45241957e+01,-4.99063492e+00
        Running,              3,  1546952289090,-6.92403746e+00, 3.73243141e+00, 7.52748871e+00
        Running,              3,  1546952289190, 1.18051982e+00, 7.71965981e+00, 4.90418816e+00
        Running,              3,  1546952289290, 4.42653465e+00,-2.73674316e+01,-5.34259224e+00
        Running,              3,  1546952289390, 4.61640358e-01,-3.01245308e+00,-4.69106388e+00
        Running,              3,  1546952289490, 4.05273628e+00, 9.35561848e+00,-4.55561447e+00
        Running,              3,  1546952289590, 1.43050842e+01, 4.44497442e+00,-8.12785435e+00
        Running,              3,  1546952289690,-1.94487071e+00,-1.59448624e+01,-6.02272940e+00
        Running,              3,  1546952289787,-9.48730183e+00, 1.43126297e+00, 7.06221008e+00
        Running,              3,  1546952289887,-4.92929697e-01, 1.07556047e+01,-2.22413361e-01
        Running,              3,  1546952289988,-4.61382294e+00,-1.62549343e+01, 9.21060801e-01
        Running,              3,  1546952290088, 4.28346634e-01,-6.68461847e+00,-3.00026917e+00
        Running,              3,  1546952290188, 1.18506870e+01, 1.28678198e+01,-7.63094521e+00
        Running,              3,  1546952290287, 9.94931412e+00, 7.77966261e+00,-9.90655327e+00
        Running,              3,  1546952290388, 8.36412907e+00,-1.81770325e-02,-1.47419987e+01
        Running,              3,  1546952290488, 3.59180832e+00,-9.10619068e+00, 1.03465290e+01
        Running,              3,  1546952290588,-8.38881969e+00, 1.36994686e+01,-1.84633136e-02
        Running,              3,  1546952290688,-2.75957370e+00,-2.56197739e+00, 5.76784611e-01
        Running,              3,  1546952290787,-1.07569914e+01,-1.08491936e+01,-2.11870909e-01
        Running,              3,  1546952290888, 1.04869843e+01, 1.31323032e+01,-9.76010704e+00
        Running,              3,  1546952290988,-3.65490675e+00, 3.48460293e+00, 1.43852329e+00
        Running,              3,  1546952291088, 1.02868423e+01,-4.57107639e+00,-4.70072794e+00
        Running,              3,  1546952291188,-9.10537338e+00,-9.98915005e+00, 1.08098006e+00
        Running,              3,  1546952291288,-2.72075486e+00, 1.03609552e+01, 8.22022915e+00
        Running,              3,  1546952291388, 2.41708279e+00, 6.63175869e+00, 6.37065172e+00
        Running,              3,  1546952291488, 8.24007988e+00,-2.77511940e+01,-8.08507156e+00
        Running,              3,  1546952291588, 3.24212980e+00, 2.20768452e+00,-5.14361525e+00
        Running,              3,  1546952291689,-7.29535103e-01, 7.56035757e+00, 2.14123702e+00
        Running,              3,  1546952291789, 1.91693420e+01,-6.95101166e+00, 5.71241665e+00
        Running,              3,  1546952291889, 4.74103737e+00,-8.02365875e+00, 3.12448955e+00
        Running,              3,  1546952291988,-3.43418527e+00,-4.08190823e+00, 9.66305637e+00
        Running,              3,  1546952292088,-4.29548645e+00, 1.30176649e+01,-2.44327164e+00
        Running,              3,  1546952292188,-1.25509262e-01,-1.48248053e+01, 2.05005956e+00
        Running,              3,  1546952292288,-3.64049864e+00,-9.43495560e+00,-3.50046873e+00
        Running,              3,  1546952292389, 1.09513760e+01, 1.29016237e+01,-8.53951645e+00
        Running,              3,  1546952292489,-4.42680359e-01, 6.92390108e+00,-3.62802219e+00
        Running,              3,  1546952292589, 1.15850716e+01,-3.21843624e+00,-1.91412983e+01
        Running,              3,  1546952292689,-3.25522470e+00,-8.83991528e+00, 5.31634951e+00
        Running,              3,  1546952292790,-6.36393785e+00, 1.07553673e+01, 4.13348675e+00
        Running,              3,  1546952292889, 3.21771908e+00, 4.36362553e+00, 1.67754221e+00
        Running,              3,  1546952292989, 1.05782375e+01,-1.75698204e+01,-3.48475456e+00
        Running,              3,  1546952293089, 8.85602760e+00, 5.71606731e+00,-5.70705318e+00
        Running,              3,  1546952293189,-3.03986406e+00, 3.16829395e+00, 3.42298484e+00
        Running,              3,  1546952293289, 9.37180901e+00,-1.89468727e+01, 3.65113044e+00
        Running,              3,  1546952293390,-4.12524414e+00,-1.69898872e+01,-5.09595346e+00
        Running,              3,  1546952293490,-6.36625290e+00, 2.98724890e+00, 6.23406029e+00
        Running,              3,  1546952293589,-1.59825563e-01, 8.96064758e+00, 2.21290088e+00
        Running,              3,  1546952293689,-3.89103460e+00,-2.37619648e+01,-3.23782849e+00
        Running,              3,  1546952293789, 3.19531441e-01,-4.15513420e+00,-5.99852562e+00
        Running,              3,  1546952293890, 8.38450241e+00, 1.17379274e+01,-7.39304256e+00
        Running,              3,  1546952293990, 1.05137396e+01, 6.54919958e+00,-1.43375149e+01
        Running,              3,  1546952294091, 9.48857689e+00, 1.97304153e+00,-1.02185678e+01
        Running,              3,  1546952294190, 5.84984446e+00,-8.77819157e+00, 7.53502941e+00
        Running,              3,  1546952294290,-8.20721149e+00, 1.35290909e+01,-6.56459212e-01
        Running,              3,  1546952294391, 2.17923784e+00,-1.09539413e+00,-4.42114162e+00
        Running,              3,  1546952294490,-8.94935608e-01,-1.06988754e+01, 1.46387339e+00
        Running,              3,  1546952294590, 1.30753679e+01, 8.45419884e+00,-7.91395378e+00
        Running,              3,  1546952294690,-1.04046154e+01, 8.29060078e-01, 2.71613598e-01
        Running,              3,  1546952294791,-1.28861713e+01,-1.79400921e+01,-4.15532036e+01
        Running,              3,  1546952294891,-6.45229578e+00,-1.79384289e+01,-7.77635193e+00
        Running,              3,  1546952294991,-4.78336334e+00, 4.39100599e+00, 8.82449722e+00
        Running,              3,  1546952295091, 8.14642906e-02, 9.02837658e+00, 3.54509020e+00
        Running,              3,  1546952295191, 6.43173027e+00,-2.31384792e+01,-1.24059737e+00
        Running,              3,  1546952295290,-5.50399303e-01,-6.65596151e+00,-4.25482512e+00
        Running,              3,  1546952295391, 9.38261032e+00, 1.26201191e+01,-5.08289909e+00
        Running,              3,  1546952295491, 5.10967588e+00, 7.50001669e+00,-6.76239300e+00
        Running,              3,  1546952295591, 1.11244020e+01,-4.63598824e+00,-1.16643429e+01
        Running,              3,  1546952295691, 4.62536812e-01,-1.00442858e+01, 3.28165841e+00
        Running,              3,  1546952295790,-6.01004362e+00, 1.16738758e+01, 2.92840719e+00
        Running,              3,  1546952295891, 3.56981015e+00, 2.39672804e+00,-1.34399676e+00
        Running,              3,  1546952295990, 1.06604013e+01,-1.63895416e+01,-1.65382385e-01
        Running,              3,  1546952296091, 7.72403717e+00, 5.21721363e+00,-5.63428593e+00
        Running,              3,  1546952296191,-1.74900913e+00, 4.39074326e+00, 2.46562147e+00
        Running,              3,  1546952296291, 2.73624210e+01,-5.22566986e+00, 2.99762058e+01
        Running,              3,  1546952296391, 2.95381117e+00,-8.50352383e+00,-2.82080126e+00
        Running,              3,  1546952296491,-5.16571808e+00,-3.23236847e+00, 9.11077499e+00
        Running,              3,  1546952296591,-3.57649684e+00, 1.35548420e+01,-2.54437637e+00
        Running,              3,  1546952296691, 1.62146735e+00,-5.43203831e+00,-2.79101944e+00
        Running,              3,  1546952296791,-1.40209198e-01,-1.11838245e+01,-1.68092155e+00
        Running,              3,  1546952296891, 1.21025333e+01, 1.03794327e+01,-8.76853561e+00
        Running,              3,  1546952296991,-3.72911930e+00, 5.87604284e+00, 5.56619167e-02
        Running,              3,  1546952297091, 8.52107811e+00,-3.53276873e+00,-9.48774624e+00
        Running,              3,  1546952297191,-4.06233788e+00,-8.74290085e+00, 3.16196966e+00
        Running,              3,  1546952297291,-5.31148815e+00, 1.07772188e+01, 5.99904442e+00
        Running,              3,  1546952297391, 4.19290829e+00, 3.69059706e+00, 4.74769473e-01
        Running,              3,  1546952297491, 1.47733088e+01,-1.95102558e+01,-3.42761850e+00
        Running,              3,  1546952297592, 7.21315289e+00, 2.30266476e+00,-6.96110630e+00
        Running,              3,  1546952297692,-1.00166655e+00, 6.18825293e+00, 2.65047789e-01
        Running,              3,  1546952297792, 1.77349548e+01, 6.64817524e+00,-2.62485862e+00
        Running,              3,  1546952297891, 7.06964016e+00,-2.91828537e+00,-6.12037659e+00
        Running,              3,  1546952297991, 1.60032403e+00,-8.00521660e+00, 1.03212738e+01
        Running,              3,  1546952298092,-7.90498066e+00, 1.31457357e+01,-2.57725000e+00
        Running,              3,  1546952298192,-3.52357578e+00,-4.05552864e+00, 1.62560701e-01
        Running,              3,  1546952298292,-2.78686333e+00,-1.31079636e+01,-9.78788853e-01
        Running,              3,  1546952298393, 1.14550743e+01, 9.33987522e+00,-6.80438137e+00
        Running,              3,  1546952298492,-7.72332907e+00, 3.06452227e+00,-5.35021067e-01
        Running,              3,  1546952298593, 6.85054207e+00,-5.69446421e+00,-1.88397713e+01
        Running,              3,  1546952298693,-7.26852989e+00,-1.25585804e+01,-6.31581879e+00
        Running,              3,  1546952298793,-3.55963230e+00, 5.17647123e+00, 8.25151443e+00
        Running,              3,  1546952298893, 1.74138570e+00, 7.24976778e+00, 4.93404913e+00
        Running,              3,  1546952298993,-4.33500719e+00,-2.26526947e+01,-3.27366972e+00
        Running,              3,  1546952299093, 1.49817944e-01,-5.42874908e+00,-4.86722231e+00
        Running,              3,  1546952299193, 8.49731445e+00, 1.08398800e+01,-7.96149874e+00
        Running,              3,  1546952299294, 8.31661415e+00, 1.03121758e+01,-1.19840355e+01
        Running,              3,  1546952299394, 7.36709785e+00,-2.55581093e+00,-1.22447929e+01
        Running,              3,  1546952299494,-3.91159058e-01,-9.70107460e+00, 2.61630583e+00
        Running,              3,  1546952299594,-5.80843210e+00, 1.01449547e+01, 6.48133564e+00
        Running,              3,  1546952299695, 1.83608758e+00, 5.37379169e+00, 2.92055845e+00
        Running,              3,  1546952299794, 9.16445160e+00,-1.81660137e+01,-3.44717598e+00
        Running,              3,  1546952299895, 7.50628901e+00, 3.83852792e+00,-5.32432795e+00
        Running,              3,  1546952299995,-4.29473495e+00, 4.54838562e+00, 2.11971521e-01
        Running,              3,  1546952300095, 6.47684431e+00,-3.10815964e+01, 1.46269951e+01
        Running,              3,  1546952300195,-5.12629652e+00,-1.94030819e+01,-5.27480650e+00
        Running,              3,  1546952300296,-6.12817812e+00, 3.40529060e+00, 4.47925806e+00
        Running,              3,  1546952300396, 2.03402042e-02, 1.01283216e+01,-1.14283252e+00
        Running,              3,  1546952300496,-3.12741613e+00,-1.73196297e+01,-1.08866310e+00
        Running,              3,  1546952300597,-5.69044590e+00,-1.11089535e+01,-3.77068448e+00
        Running,              3,  1546952300697, 1.19627171e+01, 1.39527817e+01,-1.30502443e+01
        Running,              3,  1546952300797, 9.26308155e-01, 6.12104702e+00, 7.51184225e-01
        Running,              3,  1546952300897,-2.63553619e-01,-6.79744387e+00, 1.00293159e+01
        Running,              3,  1546952300997,-6.19942045e+00,-7.79420471e+00, 5.87438643e-01
        Running,              3,  1546952301097,-6.70034218e+00, 9.37712383e+00, 8.25540447e+00
        Running,              3,  1546952301198, 3.66908741e+00, 4.12774324e+00, 2.36413288e+00
        Running,              3,  1546952301297, 9.33740616e+00,-2.03007374e+01,-5.12445116e+00
        Running,              3,  1546952301398, 6.61080742e+00, 1.09155560e+00,-7.10190916e+00
        Running,              3,  1546952301497, 2.15018749e-01, 7.29333830e+00, 2.10723662e+00
        Running,              3,  1546952301597, 1.93042889e+01,-7.80603743e+00, 1.66206055e+01
        Running,              3,  1546952301698, 2.40999317e+00,-1.30826359e+01,-3.89918804e+00
        Running,              3,  1546952301798,-5.35940266e+00,-3.92042351e+00, 8.74335670e+00
        Running,              3,  1546952301898,-4.99156046e+00, 1.39645290e+01,-2.71684694e+00
        Running,              3,  1546952301998,-4.18949366e+00,-6.16019058e+00,-1.08875883e+00
        Running,              3,  1546952302098,-8.90585613e+00,-1.13858757e+01,-1.04252052e+00
        Running,              3,  1546952302198, 1.30795822e+01, 1.13262787e+01,-8.16636086e+00
        Running,              3,  1546952302298,-6.50004768e+00, 2.97060490e+00, 8.75427485e-01
        Running,              3,  1546952302398,-2.32024803e+01,-2.41236343e+01,-3.75586815e+01
        Running,              3,  1546952302498,-7.77760696e+00,-1.99363861e+01,-9.33801365e+00
        Running,              3,  1546952302598,-3.77311373e+00, 5.17231369e+00, 4.82140636e+00
        Running,              3,  1546952302698,-9.32893753e-02, 9.41420078e+00, 2.74700975e+00
        Running,              3,  1546952302799, 6.01821899e-01,-2.52164135e+01,-3.19819903e+00
        Running,              3,  1546952302898,-7.43124008e-01,-7.13106441e+00,-4.59170389e+00
        Running,              3,  1546952302999, 8.92712784e+00, 1.20401831e+01,-5.40214300e+00
        Running,              3,  1546952303098, 4.73414707e+00, 8.56515694e+00,-4.39443779e+00
        Running,              3,  1546952303199, 5.51233530e+00, 8.85779381e-01,-3.45639801e+00
        Running,              3,  1546952303299,-4.32144070e+00,-7.37244797e+00, 5.39537382e+00
        Running,              3,  1546952303399,-4.61556005e+00, 1.04167213e+01, 5.39335871e+00
        Running,              3,  1546952303498, 1.70513916e+00, 6.51061726e+00, 4.38228226e+00
        Running,              3,  1546952303599, 1.11830616e+01,-2.60692902e+01,-4.65006113e+00
        Running,              3,  1546952303699, 3.18325353e+00,-2.49619055e+00,-3.56385279e+00
        Running,              3,  1546952303799, 6.06058884e+00, 1.08146420e+01,-4.67106581e+00
        Running,              3,  1546952303899, 1.13930006e+01, 7.81420755e+00,-1.03524542e+01
        Running,              3,  1546952303999, 1.24399214e+01, 1.40167427e+00,-9.31082726e+00
        Running,              3,  1546952304099, 3.85315037e+00,-9.43975925e+00, 3.64769745e+00
        Running,              3,  1546952304199,-8.18700218e+00, 1.35465984e+01,-4.09908652e-01
        Running,              3,  1546952304300, 4.63994122e+00, 5.45259476e-01,-2.95219231e+00
        Running,              3,  1546952304400, 5.16620779e+00,-1.35587845e+01,-1.05349231e+00
        Running,              3,  1546952304499, 9.00035286e+00, 4.81745052e+00,-4.37887383e+00
        Running,              3,  1546952304600,-3.61624193e+00, 3.77134657e+00,-2.91006279e+00
        Running,              3,  1546952304700, 2.85364819e+00,-1.66106682e+01, 8.64072418e+00
        Running,              3,  1546952304799,-4.88854980e+00,-1.55929003e+01,-6.64571953e+00
        Running,              3,  1546952304900,-6.70368767e+00,-2.22030640e-01, 7.47185612e+00
        Running,              3,  1546952304999,-3.10986042e+00, 1.14475889e+01,-2.11151290e+00
        Running,              3,  1546952305099, 6.04225874e-01,-1.09569263e+01,-1.26740777e+00
        Running,              3,  1546952305199,-3.39738369e-01,-1.05271416e+01,-4.15491581e+00
        Running,              3,  1546952305300, 8.53043270e+00, 1.28232918e+01,-9.26758289e+00
        Running,              3,  1546952305400,-9.06467438e-01, 5.95447683e+00,-7.67087936e-01
        Running,              3,  1546952305500, 4.29425621e+00,-6.62088013e+00, 3.50877619e+00
        Running,              3,  1546952305600,-8.74067307e+00,-9.04288864e+00, 7.21190572e-02
        Running,              3,  1546952305700,-3.80957937e+00, 7.77051735e+00, 9.01865101e+00
        Running,              3,  1546952305800, 3.29327798e+00, 6.75927782e+00, 6.30592346e+00
        Running,              3,  1546952305900, 8.31266308e+00,-2.33723984e+01,-4.49886990e+00
        Running,              3,  1546952306000, 3.12851262e+00,-1.68380165e+00,-5.98118782e+00
        Running,              3,  1546952306100, 5.99609470e+00, 1.03580170e+01,-3.88058090e+00
        Running,              3,  1546952306200, 1.21175671e+01, 6.48639822e+00,-1.32906399e+01
        Running,              3,  1546952306300, 1.00380182e+01, 3.77207756e-01,-5.28544617e+00
        Running,              3,  1546952306401, 2.88728786e+00,-8.76934052e+00, 4.96197367e+00
        Running,              3,  1546952306500,-7.60210514e+00, 1.06498528e+01, 2.51949596e+00
        Running,              3,  1546952306600, 3.73685551e+00, 1.52411842e+00,-3.23783588e+00
        Running,              3,  1546952306701, 1.31044741e+01,-1.51381741e+01,-1.47774553e+00
        Running,              3,  1546952306801, 7.56543159e+00, 1.29134607e+00,-5.34500313e+00
        Running,              3,  1546952306900,-2.05323219e-01, 7.46974421e+00, 1.83305407e+00
        Running,              3,  1546952307000, 2.34191170e+01, 4.85198259e+00, 1.32652025e+01
        Running,              3,  1546952307100, 9.35087776e+00,-1.10078812e-01,-2.45989990e+00
        Running,              3,  1546952307201, 1.03988683e+00,-6.62555790e+00, 9.73066998e+00
