     "Activity",           "ID",     "Time[ms]",           "ax",           "ay",           "az"
        Running,              3,  1546953464194,-6.00908875e-01, 7.28858352e-01, 2.19892216e+00
        Running,              3,  1546953464293, 2.79605687e-01, 1.31991100e+00,-1.85359049e+00
        Running,              3,  1546953464393, 8.57321143e-01, 1.81315994e+00, 1.81741333e+00
        Running,              3,  1546953464493,-8.73435855e-01, 4.85735178e-01, 2.61010265e+00
        Running,              3,  1546953464594, 8.63563716e-01,-1.55956519e+00, 3.64701557e+00
        Running,              3,  1546953464693, 3.89520764e-01,-1.52230585e+00,-5.56526184e-01
        Running,              3,  1546953464794,-1.98819757e-01, 2.46691704e-01,-3.28198624e+00
        Running,              3,  1546953464893, 2.15634108e-01,-1.27668381e-02,-1.72957182e+00
        Running,              3,  1546953464993,-1.28636599e+00, 1.24296927e+00,-5.39588928e-03
        Running,              3,  1546953465093, 9.89503860e-02, 3.35669518e-02, 9.52502251e-01
        Running,              3,  1546953465194, 1.65352678e+00,-2.29094362e+00,-1.85453796e+00
        Running,              3,  1546953465293,-3.09591055e+00,-1.77504253e+00,-5.64228582e+00
        Running,              3,  1546953465394, 9.16834450e+00,-5.36958218e-01, 1.77033424e+00
        Running,              3,  1546953465494, 1.75628185e+00,-3.87206006e+00, 2.98183870e+00
        Running,              3,  1546953465594,-3.72984695e+00,-1.12535489e+00, 1.44201899e+00
        Running,              3,  1546953465694,-1.56935787e+00,-2.45291591e+00,-2.34280872e+00
        Running,              3,  1546953465793,-2.96769714e+00,-1.70528889e+00,-3.18815398e+00
        Running,              3,  1546953465894,-1.16907787e+00,-1.04395771e+00,-1.06232166e+00
        Running,              3,  1546953465993, 6.68952513e+00, 1.25144720e+00,-3.51259160e+00
        Running,              3,  1546953466094,-1.37904119e+00, 1.07852030e+00,-2.52662706e+00
        Running,              3,  1546953466195,-2.32497406e+00, 4.24155712e-01,-9.24945831e-01
        Running,              3,  1546953466295,-2.08818436e+00, 9.72236633e-01,-1.46636534e+00
        Running,              3,  1546953466394,-2.19343853e+00,-1.30796671e+00,-3.44121552e+00
        Running,              3,  1546953466495, 8.20287991e+00, 3.38616371e-01,-2.66790390e+00
        Running,              3,  1546953466595, 3.53137088e+00,-4.28784466e+00,-2.85377574e+00
        Running,              3,  1546953466694,-3.94764519e+00,-3.83243179e+00, 5.02597928e-01
        Running,              3,  1546953466794,-1.49795771e+00, 1.49125099e-01, 2.58631897e+00
        Running,              3,  1546953466895, 1.18987870e+00,-1.30042076e-01,-2.17204571e-01
        Running,              3,  1546953466994, 3.60642910e-01,-2.70914745e+00,-2.63056517e+00
        Running,              3,  1546953467094,-7.50798225e-01,-2.74362564e-01, 1.09604275e+00
        Running,              3,  1546953467194, 1.89225459e+00, 2.20919991e+00, 5.82757294e-01
        Running,              3,  1546953467294, 7.61050224e-01, 2.55202818e+00,-1.16883230e+00
        Running,              3,  1546953467394,-2.46105957e+00, 9.68222618e-02, 2.24594927e+00
        Running,              3,  1546953467494,-1.73594475e-01,-1.86149931e+00,-2.89358646e-01
        Running,              3,  1546953467595,-1.16952467e+00,-3.32615232e+00,-1.39687502e+00
        Running,              3,  1546953467695, 3.15849495e+00, 9.80211258e-01, 7.93530405e-01
        Running,              3,  1546953467795, 1.34456491e+00, 1.64724350e+00, 1.64308619e+00
        Running,              3,  1546953467895,-2.28949165e+00, 1.74183941e+00, 3.50909233e-01
        Running,              3,  1546953467995,-1.98254395e+00,-5.60760498e-03, 2.07306337e+00
        Running,              3,  1546953468095, 1.47765484e+01,-8.77793312e-01, 1.04637337e+01
        Running,              3,  1546953468195,-1.01899290e+00,-2.08765030e-01, 1.07305181e+00
        Running,              3,  1546953468295, 3.10218430e+00,-1.02519989e-03, 2.00455117e+00
        Running,              3,  1546953468396, 1.92831850e+00, 7.30326605e+00, 3.06161195e-01
        Running,              3,  1546953468496,-1.72064137e+00,-4.24175167e+00, 2.83251643e+00
        Running,              3,  1546953468596,-5.87139130e-02, 4.57652092e-01,-1.66502082e+00
        Running,              3,  1546953468695, 8.58832645e+00,-1.02948437e+01, 1.82827580e+00
        Running,              3,  1546953468796, 9.47445393e-01,-1.67613697e+00, 1.52735484e+00
        Running,              3,  1546953468896,-1.27838421e+00, 3.12077665e+00, 1.02737355e+00
        Running,              3,  1546953468996,-1.26240301e+00, 5.25689125e-01, 1.41411114e+00
        Running,              3,  1546953469096,-3.46034956e+00,-3.56101322e+00, 2.09930825e+00
        Running,              3,  1546953469196,-5.93224621e+00, 1.44835281e+00, 2.31126118e+00
        Running,              3,  1546953469296, 5.50591946e-02,-7.38120174e+00,-1.22732139e+00
        Running,              3,  1546953469397, 4.52116013e-01,-5.81224728e+00,-2.25793338e+00
        Running,              3,  1546953469496, 7.37736797e+00, 1.05304995e+01,-2.11778235e+00
        Running,              3,  1546953469596,-8.87064362e+00, 2.30250025e+00,-7.45194554e-01
        Running,              3,  1546953469697, 6.55642891e+00, 1.03241253e+00,-1.43676977e+01
        Running,              3,  1546953469797,-6.06855392e+00,-6.61876392e+00,-4.61820889e+00
        Running,              3,  1546953469897,-2.56516910e+00, 3.71220160e+00, 5.14027786e+00
        Running,              3,  1546953469997, 5.66898155e+00, 4.31048918e+00, 2.93641996e+00
        Running,              3,  1546953470097, 7.19482327e+00,-1.72304497e+01,-2.81406546e+00
        Running,              3,  1546953470197, 2.19816232e+00, 1.29336023e+00,-4.07793951e+00
        Running,              3,  1546953470297, 4.00797224e+00, 9.56273270e+00,-2.57812119e+00
        Running,              3,  1546953470397, 1.64853153e+01, 4.78482437e+00,-3.73059273e+00
        Running,              3,  1546953470497, 1.11090851e+01, 3.98430300e+00,-1.43217440e+01
        Running,              3,  1546953470597, 6.10952199e-01,-8.12329960e+00, 8.30417252e+00
        Running,              3,  1546953470698,-8.45849228e+00, 1.23341818e+01,-1.19120872e+00
        Running,              3,  1546953470797, 2.35187030e+00,-2.72049618e+00,-3.58329892e+00
        Running,              3,  1546953470898,-1.99363470e+00,-1.17762537e+01,-1.68846750e+00
        Running,              3,  1546953470998, 1.13167248e+01, 8.29662800e+00,-3.40152574e+00
        Running,              3,  1546953471098,-1.17998238e+01,-5.18820763e-01,-9.25976396e-01
        Running,              3,  1546953471198, 1.07193384e+01,-5.38879013e+00, 3.49783182e-01
        Running,              3,  1546953471298,-5.96439123e+00,-8.93843174e+00,-2.54528904e+00
        Running,              3,  1546953471399,-2.66695499e+00, 4.66221571e+00, 8.77261543e+00
        Running,              3,  1546953471499, 1.34081328e+00, 8.44351864e+00, 3.28040028e+00
        Running,              3,  1546953471599, 8.23823166e+00,-1.42310057e+01,-1.34065270e+00
        Running,              3,  1546953471699,-2.60656357e-01,-3.24627018e+00,-4.39532375e+00
        Running,              3,  1546953471799, 6.40634346e+00, 9.81036568e+00,-2.22973800e+00
        Running,              3,  1546953471899, 9.02140808e+00,-4.19377899e+00,-1.29110217e+00
        Running,              3,  1546953471999, 3.78782988e-01,-4.23797894e+00, 2.48812580e+00
        Running,              3,  1546953472100,-2.76008797e+00,-8.99186516e+00, 8.02827263e+00
        Running,              3,  1546953472200,-7.13643265e+00, 1.37049274e+01,-1.15011883e+00
        Running,              3,  1546953472300,-4.35607815e+00,-5.81642342e+00, 1.25328362e-01
        Running,              3,  1546953472401,-8.34357643e+00,-9.53575897e+00,-7.79698372e-01
        Running,              3,  1546953472501, 1.22836361e+01, 9.65231037e+00,-4.89157677e+00
        Running,              3,  1546953472602,-1.26631308e+01, 6.48147583e-01, 1.29324436e-01
        Running,              3,  1546953472702, 1.02024517e+01,-8.10608101e+00,-5.36785030e+00
        Running,              3,  1546953472802,-6.06813908e+00,-8.19961643e+00,-1.65954423e+00
        Running,              3,  1546953472902,-1.15176797e+00, 5.04199982e+00, 9.33308506e+00
        Running,              3,  1546953473003,-4.46006775e-01, 8.56991100e+00, 5.35968256e+00
        Running,              3,  1546953473103, 3.46409273e+00,-2.25413589e+01,-4.77258158e+00
        Running,              3,  1546953473203, 1.66230297e+00,-1.31088734e-01,-5.75094414e+00
        Running,              3,  1546953473303, 4.75556135e+00, 9.68563557e+00, 2.51419067e-01
        Running,              3,  1546953473403, 1.09185228e+01,-2.19497490e+00,-3.95862174e+00
        Running,              3,  1546953473503, 1.07742167e+00,-6.45200062e+00, 3.20822453e+00
        Running,              3,  1546953473604,-2.86792779e+00,-1.18987989e+01, 3.35440397e+00
        Running,              3,  1546953473703,-1.13683777e+01, 1.41650066e+01, 1.48988771e+00
        Running,              3,  1546953473804, 1.65229988e+00, 3.65733671e+00,-1.59297919e+00
        Running,              3,  1546953473904, 3.84459352e+00,-9.01289272e+00,-1.08976388e+00
        Running,              3,  1546953474004, 1.08472385e+01, 7.50476456e+00,-2.20390081e+00
        Running,              3,  1546953474104,-1.00932255e+01, 1.81798220e+00,-2.82785559e+00
        Running,              3,  1546953474204, 8.90389252e+00,-1.36174555e+01, 2.59414177e+01
        Running,              3,  1546953474305,-6.03338289e+00,-1.54497614e+01,-8.99938011e+00
        Running,              3,  1546953474405,-6.55313253e+00,-5.17818165e+00, 1.01619167e+01
        Running,              3,  1546953474505, 3.73286009e-01, 1.09917641e+01,-1.19663072e+00
        Running,              3,  1546953474605,-3.31531048e+00,-8.84147072e+00,-3.30643678e+00
        Running,              3,  1546953474705,-4.46844673e+00,-5.44977140e+00,-3.61680937e+00
        Running,              3,  1546953474806, 1.31446180e+01, 1.06941872e+01,-4.64898252e+00
        Running,              3,  1546953474906,-2.46856880e+00, 7.80594826e+00,-1.85640025e+00
        Running,              3,  1546953475006, 1.53450651e+01,-7.92596817e-01,-2.01560879e+01
        Running,              3,  1546953475106,-3.05794883e+00,-4.94332600e+00, 2.39738131e+00
        Running,              3,  1546953475206,-2.96812582e+00, 7.00835609e+00, 9.48281193e+00
        Running,              3,  1546953475305, 1.40377641e+00, 6.29178715e+00, 1.50470629e-01
        Running,              3,  1546953475406, 9.38552475e+00,-1.54628391e+01,-1.15876472e+00
        Running,              3,  1546953475506, 3.62326169e+00,-8.61931801e-01,-3.57217932e+00
        Running,              3,  1546953475606, 1.14955664e+01, 9.17013264e+00,-4.62030554e+00
        Running,              3,  1546953475706, 1.69617538e+01,-5.82774353e+00, 2.05508089e+00
        Running,              3,  1546953475806, 6.86545372e-01,-7.28276157e+00, 3.24393600e-01
        Running,              3,  1546953475906,-3.36817265e+00,-8.52205181e+00, 3.09523034e+00
        Running,              3,  1546953476007,-7.70289660e+00, 1.10555229e+01, 3.29044294e+00
        Running,              3,  1546953476107, 1.32974529e+00,-4.59878063e+00,-3.11809182e+00
        Running,              3,  1546953476207,-4.37024736e+00,-1.10990791e+01,-3.89270782e-01
        Running,              3,  1546953476307, 1.27005749e+01, 8.24619007e+00,-2.79545784e+00
        Running,              3,  1546953476408,-1.16505337e+01, 1.89195967e+00, 8.22621346e-01
        Running,              3,  1546953476507, 1.38763905e-01,-6.27864695e+00,-1.03607235e+01
        Running,              3,  1546953476608,-9.04241180e+00,-1.03523235e+01,-5.16592169e+00
        Running,              3,  1546953476708,-7.72275543e+00,-2.94236183e-01, 6.90439224e+00
        Running,              3,  1546953476808,-1.88732123e+00, 1.21298084e+01,-1.19294178e+00
        Running,              3,  1546953476908, 4.07905293e+00,-2.38844147e+01,-2.32962275e+00
        Running,              3,  1546953477008,-5.33809710e+00,-7.93826866e+00,-2.62599134e+00
        Running,              3,  1546953477108, 1.04588470e+01, 8.69827557e+00,-2.92057800e+00
        Running,              3,  1546953477209, 1.09905720e-01, 6.58236408e+00,-1.99796867e+00
        Running,              3,  1546953477309, 9.82880783e+00, 7.16569901e-01,-1.40287876e+01
        Running,              3,  1546953477409,-4.00236320e+00,-5.26032448e+00,-9.06368732e-01
        Running,              3,  1546953477509,-3.40888929e+00, 4.80777168e+00, 3.20341492e+00
        Running,              3,  1546953477610, 3.03265738e+00, 3.71861696e+00,-5.72952032e-01
        Running,              3,  1546953477709, 7.04253864e+00,-1.21122084e+01,-1.45121408e+00
        Running,              3,  1546953477810, 7.92974567e+00, 1.54985189e+00,-4.26568651e+00
        Running,              3,  1546953477910, 1.94252515e+00, 5.64460659e+00, 1.14811528e+00
        Running,              3,  1546953478010, 1.03556843e+01,-1.09460888e+01,-1.22155933e+01
        Running,              3,  1546953478110,-1.09066143e+01,-1.61297436e+01,-9.49742734e-01
        Running,              3,  1546953478210,-6.51906252e+00,-2.82711697e+00, 7.10284328e+00
        Running,              3,  1546953478310,-1.27592695e+00, 1.11138391e+01,-3.21486056e-01
        Running,              3,  1546953478411,-3.36368346e+00,-2.29017792e+01,-3.89072490e+00
        Running,              3,  1546953478510,-2.31120968e+00,-5.49862671e+00,-4.54676628e+00
        Running,              3,  1546953478610, 1.13752575e+01, 1.17942944e+01,-4.57281780e+00
        Running,              3,  1546953478711,-5.77836990e+00, 5.48089695e+00, 8.68860006e-01
        Running,              3,  1546953478811, 1.60958195e+01, 8.13253403e-01,-1.95798264e+01
        Running,              3,  1546953478910,-1.05801086e+01,-1.16811876e+01,-5.52803230e+00
        Running,              3,  1546953479011,-7.15829897e+00, 3.90799046e+00, 4.52058935e+00
        Running,              3,  1546953479111, 2.89904833e+00, 8.56366825e+00, 2.38436651e+00
        Running,              3,  1546953479211,-6.34619665e+00,-2.55210991e+01,-4.97914314e+00
        Running,              3,  1546953479310,-8.88888836e-01,-6.48881721e+00,-2.79638505e+00
        Running,              3,  1546953479411, 8.42280769e+00, 7.77080107e+00,-6.91855669e-01
        Running,              3,  1546953479511,-4.53357601e+00, 2.18232918e+00, 2.18110085e+00
        Running,              3,  1546953479611, 4.88917398e+00,-4.78199196e+00,-2.96260905e+00
        Running,              3,  1546953479711,-1.80532980e+00,-7.39606953e+00, 1.19152510e+00
        Running,              3,  1546953479811,-7.26480675e+00, 8.49249458e+00, 5.43981647e+00
        Running,              3,  1546953479911, 3.75532341e+00, 6.18707848e+00, 4.09732610e-01
        Running,              3,  1546953480011, 7.73109531e+00,-1.21178875e+01,-2.05876374e+00
        Running,              3,  1546953480111, 6.46698284e+00, 1.33093309e+00,-3.65960789e+00
        Running,              3,  1546953480211, 6.24229097e+00, 7.27690601e+00,-2.38396883e+00
